eps,unf_train_0masks,unf_train_10masks,unf_train_30masks,unf_test_0masks,unf_test_10masks,unf_test_30masks
0.0,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.1,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.3,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.4,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.5,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.6,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.7,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.705,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.71,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.715,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.72,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.725,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.73,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.735,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.74,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.745,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.75,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.755,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.76,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.765,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.77,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.775,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.78,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.785,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.79,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.795,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.8,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.805,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.81,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.815,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.82,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.825,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.83,0.07228465214889415,0.07228465214889415,0.07228465214889415,0.07829604993161643,0.07829604993161643,0.07829604993161643
0.835,0.07228465214889415,0.07228465214889415,0.07221496847732027,0.07829604993161643,0.07829604993161643,0.07766380360031197
0.84,0.07228465214889415,0.07228465214889415,0.07168955594120141,0.07829604993161643,0.07829604993161643,0.0765831591562887
