epsilon,train_sample_robustness_0masks,train_sample_robustness_10masks,train_sample_robustness_30masks,trivial_nb_0masks,trivial_nb_10masks,trivial_nb_30masks
0.902,0.0027598990165295717,0.011205966556482401,0.017109057264785035,0,0,0
0.904,0.0035698317851432736,0.010945217659818393,0.01828747313483676,0,0,0
0.906,0.005009993217221486,0.011572860631422571,0.024734033474551533,0,0,0
0.908,0.005819766459686827,0.013806329135284947,0.02599644226859758,0,0,0
0.91,0.0017898267046188598,0.010229592561651128,0.02106550447238827,0,0,0
0.912,0.0025111614235621086,0.013024252062318803,0.020524187578859716,0,0,0
0.914,0.004471107821436124,0.01436612926121691,0.021773295163488787,0,0,0
0.916,0.005641038362290273,0.015610897543502342,0.02583699663943294,0,0,0
0.918,0.0021483201700232516,0.011572530665665956,0.024046996163743933,0,0,0
0.92,0.0036750910073598125,0.011933704480564375,0.02431597087379224,0,0,0
0.922,0.004927377096881004,0.011304614956656883,0.02440411543086584,0,0,0
0.924,0.0017942106697637396,0.009151940610607784,0.02779398121697092,0,0,0
0.926,0.0025096663286074137,0.014286853380967354,0.029328969930289207,0,0,0
0.928,0.0037675326316448836,0.014914255260520978,0.02762340440066622,0,0,0
0.93,0.0022418251518907836,0.011862182893660454,0.02288008621372068,0,0,0
0.932,0.00286958153466101,0.020803238781120448,0.023331757397099178,0,0,0
0.934,0.002596919597590172,0.02268986566739013,0.024320276813996226,0,0,0
0.936,0.0031413975725327814,0.023231871087444327,0.027120638150942934,0,0,0
0.938,0.0009872716967154458,0.019656605523201632,0.029140936362964172,0,0,0
0.94,0.0031362056115744495,0.01983719243065084,0.029140936362964172,0,0,0
0.942,0.0018838503217920351,0.01741458006221139,0.027078284589470092,0,0,0
0.944,0.0026913438329622614,0.018317514599457442,0.0278715856031325,0,0,0
0.946,0.005281934799460762,0.01822595507617852,0.02589845934441013,0,0,0
0.948,0.006719609858828521,0.016342308943336086,0.024825836577087042,0,0,0
0.95,0.005916324815357827,0.015341730430978317,0.024285555349921356,0,0,0
0.952,0.006458085537705456,0.018864765661330624,0.024461844464068558,0,0,0
0.954,0.005989377375236066,0.018041857220818167,0.023732232484727476,0,0,0
0.956,0.008058423440978301,0.02166433091537015,0.02455306265623456,0,0,0
0.958,0.007888775993852352,0.020860521178472057,0.022121452477905482,0,0,0
0.96,0.005289874511265699,0.018255050657079108,0.021381009843466508,0,0,0
0.962,0.004934937865339472,0.016010718773858824,0.013455407133180294,0,0,0
0.964,0.004834745101468375,0.016789904249974917,0.012648803909816247,0,0,0
0.966,0.010626089981092244,0.016342564609239774,0.013575529326353536,0,0,0
0.968,0.009012029423568388,0.014817980297745706,0.015079536536666072,0,0,0
0.97,0.007752169144087595,0.013109251533233727,0.01023198480115774,0,0,0
0.972,0.007994537281257678,0.012213163578049063,0.010593476942262347,0,0,0
0.974,0.006200090125384068,0.012946498388238173,0.008423341542120292,0,0,0
0.976,0.007456215660272281,0.0071017824052835255,0.008515213108882858,0,0,0
0.978,0.009879126972625142,0.006478765740556898,0.00896667649765574,0,0,0
0.98,0.008265875137005272,0.006745659972549381,0.0074427491416175886,0,0,0
0.981,0.007727476531261696,0.007282833992983605,0.007885862641777684,0,0,0
0.982,0.006919492350199542,0.0065651840485971506,0.008329988326700835,0,0,0
0.983,0.0063816613743094015,0.006557842464897276,0.007881923957632958,0,0,0
0.984,0.005483910586424985,0.006019443859153699,0.007077555802762789,0,0,0
0.985,0.004766219859087434,0.0055713794900858205,0.005922954019407995,0,0,0
0.986,0.0063622251946355915,0.005033021667293338,0.00555865484820952,0,0,0
0.987,0.007620253928183574,0.005030546232839448,0.004750470358047908,0,0,0
0.988,0.006634358583225558,0.0038601342339747305,0.005019083079373451,0,0,0
0.989,0.006096000760433075,0.0041344174947036925,0.004477113836329665,0,0,0
0.99,0.0051101054154750565,0.0031449561183861468,0.0038503249755212528,0,0,0
0.9902,0.004842101106954046,0.0030568115613125463,0.0036702241320232904,0,0,0
0.9904,0.00475180765322944,0.0032300976680129773,0.003581311635996795,0,0,0
0.9906,0.004662041046407178,0.0028689238531145575,0.003581311635996795,0,0,0
0.9908,0.004394036737886168,0.002961447769392357,0.003493167078923194,0,0,0
0.991,0.004213976677339301,0.002961447769392357,0.0034939350178760896,0,0,0
0.9912,0.004213976677339301,0.002961447769392357,0.0034927997581692136,0,0,0
0.9914,0.004849355518526386,0.0026913353471714366,0.0034024655214935132,0,0,0
0.9916,0.004759588911704124,0.0023321880800707363,0.003312172067768908,0,0,0
0.9918,0.004669254675028424,0.002598811430893637,0.002954727690228521,0,0,0
0.992,0.0043115245426362464,0.002332755709924174,0.0027784385760813196,0,0,0
0.9922,0.0042211903059605465,0.0026880958536147953,0.0026881451223567145,0,0,0
0.9924,0.0042211903059605465,0.0026880958536147953,0.0026889538442607048,0,0,0
0.9926,0.0038634601735683684,0.0026875282237613573,0.002690334801958814,0,0,0
0.9928,0.0037731259368926676,0.002506900533361052,0.0026887127522101525,0,0,0
0.993,0.003593065876345801,0.0023284217396117514,0.0024195685780415846,0,0,0
0.9932,0.00332506156782479,0.0025097765860138564,0.0025978516686321097,0,0,0
0.9934,0.00332506156782479,0.0026009195445935466,0.0027741407827793114,0,0,0
0.9936,0.0030568569502043225,0.001980095915727581,0.002415034298629705,0,0,0
0.9938,0.0028769971987569125,0.001889802462002976,0.0023268897415561042,0,0,0
0.994,0.0026969371382100454,0.0022421395982468264,0.0025980111947804716,0,0,0
0.9942,0.002518458344460745,0.0021518461445222217,0.0024174242873312617,0,0,0
0.9944,0.002428932829689035,0.0018830738970483155,0.0022373642267843946,0,0,0
0.9946,0.0021585385324664674,0.0017935483822766058,0.009510322521186838,0,0,0
0.9948,0.0026874058749080717,0.0017935483822766058,0.061535629662241076,0,0,0
0.995,0.002417820299589495,0.0017037409925032485,0.05556019619911738,0,0,0
0.9952,0.002239341505840194,0.0017043540112484628,0.05344391810744699,0,0,0
0.9954,0.0021495748990179317,0.001794647464973068,0.08096545612802049,0,0,0
0.9956,0.0018794216938459167,0.001437685271533785,0.07470774994878446,0,0,0
0.9958,0.001791277136772316,0.001347918664711523,0.09190663662521481,0,0,0
0.996,0.001611217076225449,0.0011672909743112177,0.1056836474454342,0,0,0
0.9962,0.001699933869093169,0.000988812180561917,0.08939163703927734,0,0,0
0.9964,0.0016101672622709068,0.001078337695333627,0.09655626415158806,0,0,0
0.9966,0.0017027319614998013,0.0009880034586579268,0.10324219679157438,0,0,0
0.9968,0.0016132064467280914,0.000808184490161612,0.08392256736303765,0,0,0
0.997,0.001433105603230129,0.0008087521200150499,0.07547583012060427,0,0,0
0.9972,0.0013428121495055241,0.0010748078409845133,0.03737608622558453,0,0,0
0.9974,0.0010745667489339612,0.0008947069974865514,0.05449624543227259,0,0,0
0.9976,0.0009842732952093564,0.0008065624404129506,0.10237029039792869,0,0,0
0.9978,0.0008947477804376464,0.000807416551208717,0.22327445698206594,0,0,0
0.998,0.0007146469369396842,0.04874116254454802,0.25142196101623016,0,0,0
0.9982,0.0005362089261414785,0.08814075216029585,0.22677842071749693,0,0,0
0.9984,0.0006265431628171786,0.1103341128431901,0.19541391488274548,0,0,0
