epsilon,train_sample_robustness_0masks,train_sample_robustness_10masks,train_sample_robustness_30masks,trivial_nb_0masks,trivial_nb_10masks,trivial_nb_30masks
0.902,0.016252974927266954,0.016252974927266954,0.016252974927266954,0,0,0
0.904,0.015866587647332855,0.015866587647332855,0.015866587647332855,0,0,0
0.906,0.015539538508583375,0.015539538508583375,0.015539538508583375,0,0,0
0.908,0.015153225685985598,0.015153225685985598,0.015153225685985598,0,0,0
0.91,0.014796542527381325,0.014796542527381325,0.014796542527381325,0,0,0
0.912,0.014410229704783544,0.014410229704783544,0.014410229704783544,0,0,0
0.914,0.014053546546179274,0.014053546546179274,0.014053546546179274,0,0,0
0.916,0.013667233723581496,0.013667233723581496,0.013667233723581496,0,0,0
0.918,0.013340401311245881,0.013340401311245881,0.013340401311245881,0,0,0
0.92,0.01292423774237944,0.01292423774237944,0.01292423774237944,0,0,0
0.922,0.012567603512132935,0.012567603512132935,0.012567603512132935,0,0,0
0.924,0.01218124176117739,0.01218124176117739,0.01218124176117739,0,0,0
0.926,0.011765003734974635,0.011765003734974635,0.011765003734974635,0,0,0
0.928,0.01143824577997534,0.01143824577997534,0.01143824577997534,0,0,0
0.93,0.010992448191254108,0.010992448191254108,0.010992448191254108,0,0,0
0.932,0.010635813961007603,0.010635813961007603,0.010635813961007603,0,0,0
0.934,0.010249452210052057,0.010249452210052057,0.010249452210052057,0,0,0
0.936,0.009833505367599483,0.009833505367599483,0.00980370354968859,0,0,0
0.938,0.009476654410939114,0.009476654410939114,0.009357447139295542,0,0,0
0.94,0.009030856822217884,0.009030856822217884,0.008941451368485204,0,0,0
0.942,0.008644711797676199,0.008644711797676199,0.00852550452603263,0,0,0
0.944,0.008287860841015831,0.008287860841015831,0.008198455387283154,0,0,0
0.946,0.0078420632522946,0.0078420632522946,0.007871865070205493,0,0,0
0.948,0.007426116409842027,0.007426116409842027,0.007784276436708142,0,0,0
0.95,0.00700987838363927,0.00700987838363927,0.007397840228416279,0,0,0
0.952,0.006623516632683725,0.006623516632683725,0.007100883931193412,0,0,0
0.954,0.006237322839918744,0.006266882402437219,0.006744200772589142,0,0,0
0.956,0.005791525251197513,0.006116680438900735,0.006593998809052657,0,0,0
0.958,0.005345727662476282,0.0056708828501795035,0.006267338550634426,0,0,0
0.96,0.004959123656128319,0.005403484529751032,0.009835558287470554,0,0,0
0.962,0.004513326067407088,0.005046946090092579,0.010225819814071776,0,0,0
0.964,0.004097379224954514,0.005075555194155916,0.010344708179915393,0,0,0
0.966,0.003681334685920876,0.005166484538515194,0.00841691666884577,0,0,0
0.968,0.0032355370971996456,0.004454869010008014,0.007075282429204376,0,0,0
0.97,0.0028195413263893067,0.004038613846280339,0.006837756348430761,0,0,0
0.972,0.002373743737668076,0.004895067530908563,0.006681087946635314,0,0,0
