acc_train,unf_train
0.9060837887067394,0.07324102147756238
0.9058227079538554,0.07312547940314912
0.905780206435944,0.0727951371365852
0.9046387370977534,0.06888845615773567
0.904596235579842,0.06781354230850192
0.9041833636915604,0.06722148041413653
0.9041226472374012,0.06495227320553319
0.9038190649666059,0.06265163391816737
0.9037158469945356,0.061560648672528924
0.9030904675166967,0.057541295829592685
0.9026715239829992,0.05607983562550132
0.9024590163934428,0.05487409496528097
0.9024165148755312,0.052765540806841725
0.9018639951426836,0.049439017101235744
0.900916818457802,0.04187177000229375
0.9008014571949,0.03964704756408747
0.9003460837887068,0.038238771555639935
0.8997085610200365,0.03518938628595505
0.8991074681238616,0.03090177851406265
0.8983485124468732,0.028101060638015023
0.8983363691560413,0.027642624220099544
0.8982452944748027,0.026867911267517808
0.8978567091681846,0.02576102421651232
0.8963934426229508,0.018284224404748462
0.8953248330297511,0.01457905892224734
0.8951123254401943,0.013055605205917442
0.894401942926533,0.0121872227425202
0.8941955069823923,0.011158699074672812
0.8936794171220401,0.010216021825142309
0.8934122647237399,0.0083399128953011
0.8929751062537947,0.006698788974251677
0.8926897389192471,0.0035866553705026687
0.8926533090467517,0.002471565701438244
0.892179720704311,0.002386314862199456
0.8919550698239223,0.0022080550516651925
0.8901092896174863,0.0016737815612039458
0.8894535519125683,0.001322442859592895
0.8886035215543412,0.0006137965627193929
0.8879356405585913,0.00012536903782422914
0.8873345476624165,0.0
