acc_train,unf_train
0.8124458094513372,0.012852860468827946
0.8120789704813918,0.012298062579351898
0.8115120373698599,0.01208557094223158
0.8108700583982433,0.011533669035733862
0.8104615364360935,0.01104231712395552
0.8097028414717314,0.01024097651620628
0.8086606961129208,0.008522496283512782
0.8085356387949835,0.008271288304180573
0.8078186435054757,0.00732101346604143
0.8075268399689584,0.0062129151905046965
0.8071183114032594,0.004797637520736739
0.8070849627851429,0.0047105233902642474
0.8067181248578629,0.00465753674328665
0.8065096873057536,0.004258213866425274
0.8064429900695202,0.004189846703147311
0.8061678639700579,0.0040996403163912724
0.8056759718528376,0.003663670740377044
0.8054508592965595,0.0033753736589725745
0.8049839786429265,0.0031873863575193604
0.8046421566974521,0.0029312644339709467
0.8045254354913779,0.0026008264745939675
0.8037417384474193,0.002373337629248689
0.8024328044912309,0.002302696493023264
0.8012822771662069,0.0017152949048524812
0.7967551268373916,0.0015246448330625685
0.7949876323518936,0.0013618304405367176
0.7948292264158396,0.0010359151495728043
0.7932701722628929,0.0009334697045947287
0.7930617423569983,0.0006990666654783247
0.7929867079662359,0.0006780625366489615
0.7926782332486569,0.0004898435868544007
0.7923530828317991,0.00043606780721634
0.7903271219585781,0.0003638666321696464
0.7850246788184898,0.00023616860219383468
0.7786967173611401,0.0
