acc_train,unf_train
0.9060837887067394,0.02797115811056586
0.9057377049180328,0.02748511633996261
0.9053673345476624,0.026378120938471042
0.9038737097753491,0.024891763736864282
0.9032726168791744,0.021351363962253383
0.9029508196721312,0.020504776172205245
0.9022100789313904,0.01831297468466642
0.9012386156648452,0.013873883369166529
0.9010321797207044,0.012572620499921021
0.9008196721311476,0.01073879331353927
0.899860352155434,0.010205662253045276
0.899532483302975,0.009130915176854177
0.8994596235579841,0.00832347946942853
0.8991863995142684,0.007995953946935391
0.8987128111718276,0.007564871995862194
0.898749241044323,0.00759850285472208
0.8985549483910139,0.007165276946646371
0.8980995749848208,0.006743810089118546
0.8978992106860959,0.0066440636190125855
0.8978931390406799,0.006319135148849096
0.8970856102003644,0.0059797115622386605
0.8970491803278688,0.0059316961973218865
0.8970188221007893,0.005820475650784128
0.8968609593199759,0.00580458943848877
0.8963630843958713,0.005134613235738208
0.8963448694596237,0.0049910611183444755
0.8961627200971464,0.004634614753674885
0.8961445051608985,0.004331678292521987
0.8958894960534304,0.004248005870159976
0.8955494839101397,0.003756583507493536
0.89551912568306,0.003756229480791929
0.8948816029143897,0.003475824896184555
0.8947176684881603,0.003343207629250433
0.8943230115361264,0.0026859332975963557
0.8942137219186399,0.002526233533153509
0.893685488767456,0.0024635268092438913
0.893224043715847,0.0019700034898454447
0.8932058287795993,0.0018904883313166656
0.8925500910746813,0.0017192930325646962
0.8923315118397086,0.0012041578287254528
0.8921979356405586,0.0011884980407818365
0.8920400728597452,0.0006484940240809045
0.8918275652701881,0.00015543981054200174
0.8880874316939891,1.6422270868113427e-05
0.8873345476624165,0.0
