eps,unf_train_0masks,unf_train_10masks,unf_train_30masks,unf_test_0masks,unf_test_10masks,unf_test_30masks
0.0,0.2246372692608936,0.2246372692608936,0.2246372692608936,0.22479179953726244,0.22479179953726244,0.22479179953726244
0.1,0.2246372692608936,0.2246372692608936,0.2246372692608936,0.22479179953726244,0.22479179953726244,0.22479179953726244
0.3,0.2246372692608936,0.2246372692608936,0.2246372692608936,0.22479179953726244,0.22479179953726244,0.22479179953726244
0.4,0.2246372692608936,0.2246372692608936,0.2246372692608936,0.22479179953726244,0.22479179953726244,0.22479179953726244
0.5,0.2246372692608936,0.2246372692608936,0.2246372692608936,0.22479179953726244,0.22479179953726244,0.22479179953726244
0.6,0.2246372692608936,0.2246372692608936,0.2246372692608936,0.22479179953726244,0.22479179953726244,0.22479179953726244
0.7,0.2246372692608936,0.2246372692608936,0.2246372692608936,0.22479179953726244,0.22479179953726244,0.22479179953726244
0.705,0.2246372692608936,0.2246372692608936,0.2246372692608936,0.22479179953726244,0.22479179953726244,0.22479179953726244
0.71,0.2246372692608936,0.2246372692608936,0.2246372692608936,0.22479179953726244,0.22479179953726244,0.22479179953726244
0.715,0.2246372692608936,0.2246372692608936,0.2246372692608936,0.22479179953726244,0.22479179953726244,0.22479179953726244
0.72,0.2246372692608936,0.2246372692608936,0.2246372692608936,0.22479179953726244,0.22479179953726244,0.22479179953726244
0.725,0.2246372692608936,0.2246372692608936,0.2246372692608936,0.22479179953726244,0.22479179953726244,0.22479179953726244
0.73,0.2246372692608936,0.2246372692608936,0.2246372692608936,0.22479179953726244,0.22479179953726244,0.22479179953726244
0.735,0.2246372692608936,0.2246372692608936,0.22397437621228206,0.22479179953726244,0.22479179953726244,0.22428120980241345
0.74,0.2246372692608936,0.2246372692608936,0.21918885313554867,0.22479179953726244,0.22479179953726244,0.2186391511005948
0.745,0.2246372692608936,0.2258846527016501,0.2152637767082149,0.22479179953726244,0.2318281558977729,0.21124311559627368
0.75,0.2246372692608936,0.2192939352749891,0.20772123486475724,0.22479179953726244,0.21896781589984787,0.21035245631787394
0.755,0.2246372692608936,0.21860223927341832,0.20746967929673532,0.22479179953726244,0.21878976419637244,0.20906044011060348
0.76,0.2246372692608936,0.21239527489944196,0.20591845891797614,0.22479179953726244,0.21183766043070934,0.20930925595263966
0.765,0.22397437621228206,0.2059954174319329,0.20015424557951256,0.22428120980241345,0.208496513738433,0.20473544362091806
0.77,0.21866762130805611,0.20561677795939756,0.1943370358437068,0.2183328952649272,0.2092117535824507,0.1954958640659994
0.775,0.2135624067171776,0.2003434373872312,0.19411762170715408,0.21411352643538886,0.20382089310041449,0.1965565550090433
0.78,0.21239527489944196,0.19906172564279373,0.1897747013376429,0.21183766043070934,0.2032375644118168,0.1957408656924912
0.785,0.20610765072569484,0.19120131129283569,0.1853822672015169,0.2083947054321361,0.19223419155105465,0.19123468905717936
0.79,0.2018482017268444,0.18946600297084856,0.18091926668528194,0.199730912977696,0.19346393570004108,0.19508066818623968
