eps,unf_train_0masks,unf_train_10masks,unf_train_30masks,unf_test_0masks,unf_test_10masks,unf_test_30masks
0.0,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.1,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.3,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.4,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.5,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.6,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.7,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.705,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.71,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.715,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.72,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.725,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.73,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.735,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.74,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.745,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.75,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.755,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.76,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.765,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.77,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.775,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.78,0.1596485347740198,0.1596485347740198,0.1596485347740198,0.15964663493558032,0.15964663493558032,0.15964663493558032
0.785,0.1596485347740198,0.1596485347740198,0.15921600721332804,0.15964663493558032,0.15964663493558032,0.16633896156881126
0.79,0.1596485347740198,0.1596485347740198,0.1590867665547668,0.15964663493558032,0.15964663493558032,0.16633896156881126
0.795,0.1596485347740198,0.1596485347740198,0.155125111724377,0.15964663493558032,0.15964663493558032,0.15329644118987315
0.8,0.1596485347740198,0.1596485347740198,0.15283824760580556,0.15964663493558032,0.15964663493558032,0.15203417818817547
0.805,0.1596485347740198,0.1596485347740198,0.1524285465823747,0.15964663493558032,0.15964663493558032,0.15075622291660998
0.81,0.1596485347740198,0.15958787739359367,0.1463014263335843,0.15964663493558032,0.1568784688456149,0.15075226988224286
0.815,0.1596485347740198,0.155125111724377,0.14276375085107829,0.15964663493558032,0.15329644118987315,0.14333913450746194
0.82,0.1596485347740198,0.155125111724377,0.14097739019491942,0.15964663493558032,0.15329644118987315,0.14156467116975693
0.825,0.15915793788113347,0.14905007626623493,0.1361090862582069,0.15964663493558032,0.15119486075279304,0.13531511212145778
0.83,0.15471541070094613,0.1443020134971485,0.1291535192322117,0.15201848591830766,0.14885035265026325,0.12234943600784637
