acc_train,unf_train
0.6726718897138427,0.2246372692608936
0.6715813254653837,0.2192939352749891
0.6702065921162489,0.21860223927341832
0.6694479836805906,0.21239527489944196
0.6692109382120733,0.2059954174319329
0.6688791060243512,0.20561677795939756
0.6683576554436448,0.2003434373872312
0.6667929328262907,0.19906172564279373
0.6663187744573955,0.19120131129283569
0.6659394477622793,0.18946600297084856
0.6636638584668175,0.18417291177564515
0.6611037179568011,0.1816522698205507
0.6604399187176349,0.17436995723085252
0.6592071519130812,0.16984489226123406
0.6572633273734807,0.16576950411157015
0.6552721431902081,0.16145341918175965
0.6532807791886397,0.15824567636711065
0.6513843367699981,0.15122200061893995
0.6498199400733051,0.14297878179300522
0.6484451055763789,0.1415332635355209
0.6461220217735231,0.13652985598422518
0.6453160536941926,0.13452532346070212
0.6410962914611822,0.1281953837605015
0.6385360498033743,0.12483930039502596
0.6336052073580298,0.11889481923348633
0.6324199013449396,0.11230836773893517
0.6281529143319791,0.10902931686217827
0.6241703099539204,0.10335886625737074
0.6190973998162033,0.09934806007455868
0.617722520364703,0.09306982284776727
0.6144035691234453,0.08950420307367161
0.6108950669210647,0.08502158039256287
0.6098045026726056,0.08234210869987132
0.6095674796813755,0.0792199399271689
0.6085244099403104,0.07613184973275153
0.6074814413470369,0.0751070516800558
0.6053003690433363,0.0711389145763863
0.6019339682492587,0.0677335410436406
0.6017917544545206,0.06608335334700324
0.6014599222667985,0.06500172617675261
0.5993739176483903,0.06005242155039828
0.5973355199238111,0.056815749025500774
0.5952018522183564,0.051276893663591484
0.5945855924411582,0.04914522731374221
0.594348569449928,0.04791739244156177
0.5928315099196201,0.047430412502070064
0.5923099581911224,0.044329582970440505
0.5908400784861907,0.043640959463144384
0.5904133359541851,0.043257329001313384
0.5888013323636632,0.03903983765909245
0.5853406730666245,0.037393123797084975
0.583017409445473,0.032508043244617965
0.5818795305079159,0.03236355740872583
0.5807890112140308,0.030754855421398292
0.5804571003558042,0.028987804788313712
0.5802200211713566,0.028907731748381214
0.5788450068561344,0.027956489584495797
0.5779915217921231,0.026974398275432687
0.5774225429880924,0.026576883362504262
0.5766640357002254,0.023285001574594184
0.5748625822963718,0.01945767890049211
0.5732504775580585,0.015588745140761704
0.5723495766571577,0.015084827408756897
0.5710220568493295,0.010865741450191537
0.5666603505490246,0.007702721025032322
0.5655224041796065,0.0056964865240871024
0.5607336406652783,0.005587653852523555
0.5564665300272391,0.004900912077328161
0.5559449558214544,0.0034389798853314587
0.5491650418397839,0.0022918734296572623
0.5486908834708887,0.0018214671542387125
0.5459413268634711,0.0010520601934206203
0.540678528605326,0.0006549677919399048
0.53223937501454,0.0005196793201726012
0.5314333170260616,0.000336541949411364
0.5298214370606182,3.3212566787291925e-05
0.5291101995072754,0.0
