acc_train,unf_train
0.6726718897138427,0.21184781049965995
0.6724348105293951,0.21110224849202716
0.6698747599285266,0.2020857721265526
0.6694480173965209,0.20135254701832744
0.6692583652876064,0.19890253003860756
0.6690213422963762,0.19729847638363449
0.6680732278541687,0.19323370675112933
0.6661294932237161,0.18415544806663964
0.6652286372773892,0.1803267930535377
0.6647544901471374,0.17461817428363974
0.6639010612763435,0.17083690175973099
0.6626209235894743,0.16387388803089942
0.6614831457997088,0.16180745214398842
0.6606771777203784,0.15335704848464432
0.6594920065710099,0.15037262076091845
0.6565051797222055,0.1463640305188097
0.6543716019258989,0.14611999953125174
0.6519539336994209,0.1405327164494332
0.6502944468401486,0.1308361610941365
0.6480661722337848,0.12830870752520812
0.6465963599607142,0.1212956771125914
0.6451265814035739,0.11725283342677127
0.6441783882908619,0.10696666574909483
0.6434672406466669,0.1033761225029748
0.6390579948843943,0.10127850423195477
0.6386786794279216,0.097816071766857
0.6331312962392914,0.09491958524950578
0.6278210484283263,0.08427573816095371
0.6227483855407658,0.07860328510741267
0.6216105290804957,0.07417509034038833
0.618196948461042,0.0709326415238363
0.6156367854737386,0.06813292168616354
0.6145462212252796,0.06684144531920724
0.6129340827710359,0.06573750868416586
0.6105633246424903,0.06500662233480453
0.6057270666207679,0.06457370714203693
0.602597812442999,0.06415952680137789
0.6020763169077188,0.06137886008058036
0.6012230229006467,0.05699291223245721
0.5998479636308506,0.05473586899557968
0.5997057498361125,0.05333076773192112
0.5969086650053704,0.048580166770056624
0.5945857947367409,0.0465657996139592
0.5921681377489064,0.0379890293669774
0.5880431847123879,0.03536634675404442
0.58704758700143,0.03473960552146756
0.5866208444694243,0.03291919161949745
0.5820690702303957,0.028353686130371283
0.5797934022644293,0.027227443802118147
0.5796985705906502,0.024032854189072084
0.5776124985403811,0.020022216524113047
0.5773754193559336,0.019380982757879296
0.5758106967385794,0.01637212152321414
0.57320312915303,0.016041275987075214
0.5724919702701916,0.015834381859069366
0.569315502551116,0.01555778142506865
0.5678930274444303,0.012908219928996113
0.5630096682678362,0.012522577099457468
0.5618719579099315,0.009794567628785788
0.5610660235465315,0.008319393406958997
0.5564192715313584,0.00812781668747704
0.553811861286818,0.0074423100561693345
0.5522945882222837,0.006167392471552735
0.5448510098651689,0.003607924677518071
0.5416270251614123,0.003356092082779605
0.5393513234795155,0.002943844803057409
0.5356530118272113,0.0021454628161763664
0.5350841566482589,0.002106238522931204
0.5317179693884077,0.0015277392968207292
0.5312913280041934,0.00034378928849616576
0.5301059320819553,0.00025450357421046287
0.5291101995072754,0.0
