acc_train,unf_train
0.8188887603445666,0.06592531809838273
0.8185423230885766,0.06563020688991314
0.8178052331269179,0.06275972422404041
0.8172892752880443,0.058435984799135775
0.8167806803974333,0.05778199288759946
0.8164858372953981,0.05603491926467187
0.8163089309451973,0.05462959074860901
0.8162057358459022,0.0525021134477099
0.8157782238474327,0.05181055291318424
0.8144882917618016,0.050912648686643434
0.813316331471553,0.04768965986729142
0.8123949594436264,0.0423784851596935
0.8118421474734046,0.0396067240626601
0.8117684364941542,0.03847004992746146
0.8107881157853281,0.037376167827202655
0.8094908226530219,0.03588361685523188
0.8072869189761741,0.03382386689794938
0.8061296886572817,0.03151494028834882
0.8049061154688548,0.02965100191126579
0.8028422637392041,0.027867897263657147
0.8010584871084744,0.02582189276759136
0.7999970731846007,0.024212231147142736
0.7989356530126528,0.022312478841944015
0.7972108560315397,0.02035248729063524
0.7956629719203575,0.018372620919399715
0.791962781546147,0.01600059983484886
0.7902895925734148,0.013565675129056043
0.7857491008389259,0.01309717691175238
0.7850709764008028,0.01124751840604753
0.7842380643393619,0.010611461746932652
0.7823216025128733,0.009182731618124823
0.7788204095068951,0.006796778955884836
0.7784960931510316,0.006272475296682216
0.7767933915344367,0.004801359794556326
0.7762553117088147,0.0045505857421367845
0.7761668617935792,0.0043005538691608175
0.7751201702347106,0.0036723322793764334
0.7744199417390962,0.0025161178649361626
0.7735796675443589,0.0021037389661295426
0.7733437924107579,0.0014059776971522553
0.7728204637456145,0.0010248360956208679
0.7724814057372118,0.000958862505770705
0.7712430653606368,0.0008733688975051445
0.7705428303452927,0.0007728031254828043
0.7664298430029217,0.0007067566176317174
0.7576362823684247,0.0004595644779904088
0.7519827885325265,0.0
