epsilon,train_sample_robustness_0masks,train_sample_robustness_10masks,train_sample_robustness_30masks,trivial_nb_0masks,trivial_nb_10masks,trivial_nb_30masks
0.902,0.3099200988631762,0.3099200988631762,0.3099200988631762,0,0,0
0.904,0.30811653282883134,0.30811653282883134,0.30811653282883134,0,0,0
0.906,0.3062149490979679,0.3062149490979679,0.3062149490979679,0,0,0
0.908,0.3042447426155244,0.3042447426155244,0.3042447426155244,0,0,0
0.91,0.3021765217502001,0.3021765217502001,0.3021765217502001,0,0,0
0.912,0.3000298819328832,0.3000298819328832,0.3000298819328832,0,0,0
0.914,0.29777543965047115,0.29777543965047115,0.29777543965047115,0,0,0
0.916,0.29539355632469644,0.29539355632469644,0.29539355632469644,0,0,0
0.918,0.2929234692783525,0.2929234692783525,0.2929234692783525,0,0,0
0.92,0.2903357287975331,0.2903357287975331,0.2903357287975331,0,0,0
0.922,0.28758138242446885,0.28758138242446885,0.28758138242446885,0,0,0
0.924,0.2847094061436809,0.2847094061436809,0.2847094061436809,0,0,0
0.926,0.2816707951660089,0.2816707951660089,0.2816707951660089,0,0,0
0.928,0.27847535487587705,0.27847535487587705,0.27847535487587705,0,0,0
0.93,0.27509365518000645,0.27509365518000645,0.27509365518000645,0,0,0
0.932,0.2714963366845327,0.2714963366845327,0.2714963366845327,0,0,0
0.934,0.26768337342512716,0.26768337342512716,0.26768337342512716,0,0,0
0.936,0.2636449667638005,0.2636449667638005,0.2636449667638005,0,0,0
0.938,0.25935169815826886,0.25935169815826886,0.25935169815826886,0,0,0
0.94,0.2547545632926994,0.2547545632926994,0.2547545632926994,0,0,0
0.942,0.249843771717894,0.249843771717894,0.249843771717894,0,0,0
0.944,0.2445997174957555,0.2445997174957555,0.2445997174957555,0,0,0
0.946,0.23894396574384452,0.23894396574384452,0.23894396574384452,0,0,0
0.948,0.23286676156403763,0.23286676156403763,0.23286676156403763,0,0,0
0.95,0.22631903290055688,0.22631903290055688,0.22631903290055688,0,0,0
0.952,0.21918319114796744,0.21918319114796744,0.21918319114796744,0,0,0
0.954,0.21143962897021784,0.21143962897021784,0.21143962897021784,0,0,0
0.956,0.20301973220725342,0.20301973220725342,0.20301973220725342,0,0,0
0.958,0.19376666195986872,0.19376666195986872,0.19376666195986872,0,0,0
0.96,0.18363142593655316,0.18363142593655316,0.18363142593655316,0,0,0
0.962,0.17237876959974666,0.17237876959974666,0.17237876959974666,0,0,0
0.964,0.15989104235528423,0.15989104235528423,0.15989104235528423,0,0,0
0.966,0.14595263643266496,0.14595263643266496,0.14595263643266496,0,0,0
0.968,0.13024987015354467,0.13024987015354467,0.13024987015354467,0,0,0
0.97,0.11225324466494127,0.11225324466494127,0.11225324466494127,0,0,0
0.972,0.08864702108311191,0.08864702108311191,0.08864702108311191,0,0,0
0.974,0.060842767139835274,0.060842767139835274,0.060842767139835274,0,0,0
0.976,0.0378956284801784,0.0378956284801784,0.0378956284801784,0,0,0
0.978,0.0127310789173346,0.0127310789173346,0.0127310789173346,0,0,0
0.98,0.007116193695287637,0.007116193695287637,0.007116193695287637,0,0,0
0.981,0.006733924294544597,0.006733924294544597,0.006733924294544597,0,0,0
0.982,0.006351642396151926,0.006351642396151926,0.006351642396151926,0,0,0
0.983,0.005979168793087564,0.005979168793087564,0.005979168793087564,0,0,0
0.984,0.005596881616807427,0.005596881616807427,0.005596881616807427,0,0,0
0.985,0.005224410854053707,0.005224410854053707,0.005224410854053707,0,0,0
0.986,0.004832330317671716,0.004832330317671716,0.004832330317671716,0,0,0
0.987,0.004450069105720206,0.004450069105720206,0.004450069105720206,0,0,0
0.988,0.004067776178225365,0.004067776178225365,0.004067776178225365,0,0,0
0.989,0.003695287639934547,0.003695287639934547,0.003695287639934547,0,0,0
0.99,0.003313018239191508,0.003313018239191508,0.003313018239191508,0,0,0
0.9902,0.0032248174295264895,0.0032248174295264895,0.0032248174295264895,0,0,0
0.9904,0.0031561769024093115,0.0031561769024093115,0.0031561769024093115,0,0,0
0.9906,0.0030679679039527638,0.0030679679039527638,0.0030679679039527638,0,0,0
0.9908,0.0029993533411642142,0.0029993533411642142,0.0029993533411642142,0,0,0
0.991,0.0029209377028095182,0.0029209377028095182,0.0029209377028095182,0,0,0
0.9912,0.002842524502031649,0.002842524502031649,0.002842524502031649,0,0,0
0.9914,0.0027739075016662723,0.0027739075016662723,0.0027739075016662723,0,0,0
0.9916,0.0026857066920012544,0.0026857066920012544,0.0026857066920012544,0,0,0
0.9918,0.002617066164884076,0.002617066164884076,0.002617066164884076,0,0,0
0.992,0.002528857166427529,0.002528857166427529,0.002528857166427529,0,0,0
0.9922,0.0024602426036389787,0.0024602426036389787,0.0024602426036389787,0,0,0
0.9924,0.0023818269652842823,0.0023818269652842823,0.0023818269652842823,0,0,0
0.9926,0.002303424793608584,0.002303424793608584,0.002303424793608584,0,0,0
0.9928,0.002224985628502086,0.002224985628502086,0.002224985628502086,0,0,0
0.993,0.002146595954476018,0.002146595954476018,0.002146595954476018,0,0,0
0.9932,0.002068162067256989,0.002068162067256989,0.002068162067256989,0,0,0
0.9934,0.001989746428902293,0.001989746428902293,0.001989746428902293,0,0,0
0.9936,0.0019211318661137432,0.0019211318661137432,0.0019211318661137432,0,0,0
0.9938,0.0018427162277590468,0.0018427162277590468,0.0018427162277590468,0,0,0
0.994,0.0017643140560833482,0.0017643140560833482,0.0017643140560833482,0,0,0
0.9942,0.0016760815308749996,0.0016760815308749996,0.0016760815308749996,0,0,0
0.9944,0.001607485216950783,0.00147994045364443,0.00147994045364443,0,0,0
0.9946,0.0015290513297317536,0.001401506566425401,0.001587918143565455,0,0,0
0.9948,0.0014506356913770572,0.0014996913695718085,0.0014996913695718085,0,0,0
0.995,0.0013722335197013586,0.0014114780622571596,0.0014409360355485971,0,0,0
0.9952,0.001293794354594861,0.001333038897150662,0.0013820720882163971,0,0,0
0.9954,0.0012252033185581126,0.0012644642386969713,0.001284039456471269,0,0,0
0.9956,0.001136970793349764,0.001186051037919102,0.001264351909016293,0,0,0
0.9958,0.001068374479425547,0.0011075883460608031,0.001382307421310908,0,0,0
0.996,0.0009899405922065181,0.0010976994365951465,0.0012056464949981858,0,0,0
0.9962,0.0009017138182128715,0.0011959335542641642,0.0013035951727772307,0,0,0
0.9964,0.0008331227821761231,0.0011077120581579867,0.001205586067783904,0,0,0
0.9966,0.0007448902569677745,0.0010390542288309427,0.0012741511656828841,0,0,0
0.9968,0.0006860925810328771,0.0010390301319676291,0.0010781959620214173,0,0,0
0.997,0.0005978600558245285,0.0009998840314679952,0.001058580340394167,0,0,0
0.9972,0.0005292084996051798,0.000892069638834699,0.0011075677343762628,0,0,0
0.9974,0.00047040507245558013,0.0008725549674338613,0.0009311739049199007,0,0,0
0.9976,0.00043111059168297606,0.0007351666716536981,0.0009017552658518103,0,0,0
0.9978,0.00040173917349618576,0.0005685397646433253,0.0008135284918581639,0,0,0
0.998,0.0003135383638311675,0.0006372701566870657,0.0008332422639877841,0,0,0
0.9982,0.0003922002008208079,0.0004706365035890045,0.0006469016516252497,0,0,0
0.9984,0.0003529167491503744,0.0005391280617627606,0.0004607729921564241,0,0,0
0.9986,0.0002745506018761077,0.00040202627584941616,0.0003725836405182511,0,0,0
0.9988,0.0003333842578098783,0.00028434200189156577,0.00037245391184342837,0,0,0
0.999,0.00024517525935333106,0.00017653425890891953,0.00032342706447880694,0,0,0
0.9992,0.0002451238263982079,0.0002548230088994347,0.01522715208403011,0,0,0
0.9994,0.00016670243682880963,0.0002744010669843741,0.08639627410334534,0,0,0
0.9996,0.00013724933869102584,0.025402324447544172,0.1330347005495524,0,0,0
0.9998,7.840744956316725e-05,0.13731608329917497,0.13731608329917497,0,0,0
