acc_train,unf_train
0.8124458094513372,0.02524629550851376
0.8123457594263248,0.025229032583116342
0.8116120759255502,0.02400215781640524
0.8113119383625005,0.023944350046246687
0.8100696887830022,0.02151965644240819
0.8088524642217451,0.02023599665884712
0.8085189721321399,0.019784888086179155
0.8076518997197821,0.0179835489094133
0.8069432322008128,0.016687990122480522
0.8068765328792482,0.015910893859092067
0.8059261003909209,0.014515127724611087
0.8053591724927175,0.013306050016431393
0.8052007644713319,0.013147408140612124
0.8042086333508159,0.012561958637499121
0.8035916832205479,0.011213183804327884
0.8011905646432789,0.01030994440358252
0.800073369253721,0.009103927154751484
0.7985643522777132,0.008694897500348676
0.7970969845810535,0.006191531907719756
0.796655115391008,0.00588709033225793
0.7966050903785018,0.005853947840467992
0.7959214398840034,0.0054347295327383405
0.7957213398339784,0.004780354223952847
0.7955712710524535,0.0039991924978666936
0.7954962366616909,0.003907181122822581
0.7953795164982826,0.003700292979298557
0.7949293101537082,0.00335973508543132
0.7945124524272501,0.0032790800039159186
0.7944957781181918,0.003238937501806767
0.7943040235640211,0.002717617595438934
0.7938287932438713,0.0025479507271821693
0.7936036806875932,0.0021258751074315226
0.7933118802790726,0.0016279097486598948
0.7927116051529731,0.0015921275827108115
0.7922030387266944,0.0015397718123895119
0.7915277226062835,0.0015051296509613554
0.7894183794135594,0.0006746662879893923
0.786567064570817,0.0005676521922796273
0.7859250831663139,0.00048443967100980645
0.7855165625943851,0.00044662310663944667
0.7801890680218595,0.00021131003785941315
0.7786967173611401,0.0
