acc_train,unf_train
0.8188887603445666,0.017610894033113462
0.8185791742317152,0.017299290266425786
0.8183359369648177,0.015926870415745076
0.8182179993980171,0.015031663597537269
0.8181885160929385,0.014875921076777663
0.8181074367323171,0.013758615511074093
0.8178347161603412,0.013398727078806759
0.8172597805734385,0.007218980166178191
0.8167733035947446,0.005309410714008899
0.8152401638526557,0.003899259010013423
0.8149674332294294,0.002746520864923796
0.8146504857982476,0.0022743703784629645
0.8005426409199746,0.0017037371466606332
0.7960611429611838,0.0016192162628118733
0.7836485242859027,0.001533101398221759
0.7775527023654132,0.0014740430650490132
0.7626190418800036,0.0012952944346050989
0.7619114164792002,0.0012530134906809651
0.7613954567387387,0.0010788197147224344
0.7606731141343829,0.0009471116186893225
0.7602456062107447,0.0007979721810345452
0.7570687154345486,0.000699945674049407
0.7567812532100332,0.0006716365278806701
0.7562652953711594,0.0006557708660454019
0.7557493375322857,0.0005345809815093583
0.7539508390798618,0.00037744318071388796
0.7531105496724215,0.0001900329600570183
0.7526535584437047,0.00018280604033695801
0.7526388162478547,0.00014766283176201878
0.7525945896603045,2.536037553808601e-05
0.7519827885325265,0.0
