acc_train,unf_train
0.6726718897138427,0.07228465214889415
0.6721978437313825,0.0716987055267854
0.6708705149804937,0.07088818522709699
0.6706808965875095,0.07048752605607263
0.6705386827927715,0.06831980418897066
0.6697800294025389,0.06797925744725357
0.6689265443385276,0.06731543569329974
0.6684524983560673,0.06656141933115982
0.6683102508453989,0.06517821653348063
0.666935517496264,0.06436057690339883
0.6658925826189208,0.06307064539324543
0.6649917491498809,0.05963986864750639
0.6646125123639126,0.0578340207046375
0.6639012860492134,0.05653718281395319
0.6635694538614911,0.055611521150551665
0.6618150678965788,0.052996264215795515
0.6586387238025815,0.05077087078162819
0.6585438921288025,0.049398293198638775
0.6568372366827975,0.048459370345125
0.6556993802225273,0.042399008194224284
0.6538979380573173,0.041748541960242205
0.6460284488278152,0.03741371290708919
0.6451749637638038,0.036919719154329664
0.6418084393446477,0.036135293745778375
0.6393428158263926,0.03418357450416152
0.6390109049681659,0.03242092138716483
0.6381574199041546,0.031528208846897755
0.6333210045414235,0.030695091241147218
0.6296227041277627,0.026916347669742068
0.6288167023325018,0.02559306506626604
0.6270623500835201,0.02419572964453953
0.6256398749768344,0.02176377349154977
0.6248339406134343,0.019690878445645037
0.624217680836236,0.01624440479890621
0.6233641957722246,0.01588579081369583
0.6227952057295504,0.014590794097052972
0.6171064516444439,0.013730673385521277
0.6166323831846966,0.013136764852461937
0.6159211568699974,0.011602432860254485
0.6153522904524015,0.010952671756914034
0.6145462212252796,0.010271123260187977
0.6131713417737793,0.008732203316133069
0.6125549358942155,0.008431945181265109
0.6120333616884308,0.007232619170338283
0.6110376291137508,0.006598147377383179
0.6108953816030823,0.0062294460142011225
0.6090938045741503,0.0055414225595719286
0.6059176852530228,0.004999114048574072
0.6056806397845057,0.0039021947569092947
0.6054909764369477,0.0037830859076631858
0.6051116497418315,0.0035657453020211845
0.6050168293066961,0.0027456964168822264
0.6046849184484693,0.0021485482349655528
0.6044004234271322,0.0014276972139812606
0.604021096732016,0.0013171961765903405
0.6037840175475685,0.0009676868339367539
0.5988065347317353,0.0008810261753703363
0.5987117255352432,0.0008308943952301197
0.5984747025440129,0.0007660939799716272
0.597004811600438,0.0005947317440000878
0.5958668877083069,0.0002530553510799338
0.5955824601188306,0.00016776844237276212
0.5943499405644339,0.0001267148186451461
0.5291101995072754,0.0
