epsilon,train_sample_robustness_0masks,train_sample_robustness_10masks,train_sample_robustness_30masks,trivial_nb_0masks,trivial_nb_10masks,trivial_nb_30masks
0.902,0.00298683808744811,0.010193685658063598,0.016499452509482322,0,0,0
0.904,0.004883359176594042,0.010193685658063598,0.017305330679664832,0,0,0
0.906,0.005357517545489253,0.011568419007198464,0.01811139990678669,0,0,0
0.908,0.006921992912686642,0.013227827195966315,0.017494994027222915,0,0,0
0.91,0.0021808362921871987,0.00843925473857735,0.013749435117681518,0,0,0
0.912,0.003318816377535705,0.008723817191775427,0.020623854852469765,0,0,0
0.914,0.004267020728891215,0.011094485411173078,0.02048166353501866,0,0,0
0.916,0.005120348451893716,0.009340099446260797,0.020813574393245306,0,0,0
0.918,0.0024654436999592376,0.00564202380546987,0.016783621610158204,0,0,0
0.92,0.005357719841072094,0.00905578424321953,0.018727558536193657,0,0,0
0.922,0.0061161934130085725,0.009814257815156009,0.018727558536193657,0,0,0
0.924,0.0027024666911893867,0.007016880779683141,0.017257566444827083,0,0,0
0.926,0.0030343775494160344,0.009245413874847142,0.01811084921325562,0,0,0
0.928,0.004314447804424227,0.009245413874847142,0.0180634333763661,0,0,0
0.93,0.004314627622720087,0.008676097911511641,0.01507652785705704,0,0,0
0.932,0.004314627622720087,0.012137442765803188,0.01673608214819028,0,0,0
0.934,0.005215022784663882,0.010051269567742665,0.013512333455946934,0,0,0
0.936,0.005784012827338135,0.010762338541433113,0.013749356447177083,0,0,0
0.938,0.004598852916613423,0.009339762286956061,0.012516533449406042,0,0,0
0.94,0.004598852916613423,0.010667102276488387,0.011188878777855963,0,0,0
0.942,0.005499832488018763,0.009719223845794123,0.009813931894494763,0,0,0
0.944,0.005499832488018763,0.010098573018197273,0.011189092312082293,0,0,0
0.946,0.0036033900693772706,0.010240606994639504,0.01085712526063819,0,0,0
0.948,0.002607724926558274,0.0072539712027742355,0.009956246837024273,0,0,0
0.95,0.003128984450325252,0.0069220266286171145,0.009197717071870339,0,0,0
0.952,0.0038875928859836246,0.008770828437499262,0.00867626649116401,0,0,0
0.954,0.002749747664357013,0.007490814375708527,0.008960649126066225,0,0,0
0.956,0.002370488401101792,0.00725381386176536,0.008628828176987506,0,0,0
0.958,0.0029395233983500095,0.007253903770913289,0.008059826895669761,0,0,0
0.96,0.0016594980979157824,0.005594518059432419,0.006684924966882527,0,0,0
