acc_train,unf_train
0.8188887603445666,0.017610894033113462
0.8185791742317152,0.017299290266425786
0.8183359369648177,0.015926870415745076
0.8182179993980171,0.015031663597537269
0.8181885160929385,0.014875921076777663
0.8181074367323171,0.013758615511074093
0.8178347161603412,0.013398727078806759
0.8172597805734385,0.008863736292276336
0.8167733035947446,0.007046088144094315
0.8159403926199256,0.006623959647273406
0.8152401638526557,0.005222553008103946
0.8149674332294294,0.00406981486301432
0.8146504857982476,0.00402681523041486
0.8005426409199746,0.0018225259542161965
0.7836485242859027,0.0017815020370319395
0.7633045390459844,0.0017131457302292038
0.7626190418800036,0.0012952944346050989
0.7619114164792002,0.0012530134906809651
0.7613954567387387,0.0011996772672814258
0.7606731141343829,0.00095815021382222
0.7602456062107447,0.0008090107761674428
0.7570687154345486,0.000699945674049407
0.7567812532100332,0.0006716365278806701
0.7562652953711594,0.0006557708660454019
0.7557493375322857,0.0005907354593491143
0.7539508390798618,0.0004335976585536437
0.7531105496724215,0.00024618743789677416
0.7526535584437047,0.00018280604033695801
0.7526388162478547,0.00014766283176201878
0.7525945896603045,5.928606682749398e-05
0.7519827885325265,0.0
