epsilon,train_sample_robustness_0masks,train_sample_robustness_10masks,train_sample_robustness_30masks,trivial_nb_0masks,trivial_nb_10masks,trivial_nb_30masks
0.902,0.15825376797115484,0.15825376797115484,0.15825376797115484,0,0,0
0.904,0.15825376797115484,0.15825376797115484,0.15825376797115484,0,0,0
0.906,0.15825376797115484,0.15825376797115484,0.15825376797115484,0,0,0
0.908,0.15825376797115484,0.15825376797115484,0.15825376797115484,0,0,0
0.91,0.13212962096647196,0.13212962096647196,0.13212962096647196,0,0,0
0.912,0.13212962096647196,0.13212962096647196,0.13212962096647196,0,0,0
0.914,0.13212962096647196,0.13212962096647196,0.13212962096647196,0,0,0
0.916,0.13212962096647196,0.13212962096647196,0.13212962096647196,0,0,0
0.918,0.10600547396178901,0.10600547396178901,0.10600547396178901,0,0,0
0.92,0.10600547396178901,0.10600547396178901,0.10600547396178901,0,0,0
0.922,0.10600547396178901,0.10600547396178901,0.10600547396178901,0,0,0
0.924,0.0798813269571061,0.0798813269571061,0.0798813269571061,0,0,0
0.926,0.0798813269571061,0.0798813269571061,0.0798813269571061,0,0,0
0.928,0.0798813269571061,0.0798813269571061,0.0798813269571061,0,0,0
0.93,0.053757179952423184,0.053757179952423184,0.053757179952423184,0,0,0
0.932,0.053757179952423184,0.053757179952423184,0.053757179952423184,0,0,0
0.934,0.033500533477304875,0.033500533477304875,0.033500533477304875,0,0,0
0.936,0.033500533477304875,0.033500533477304875,0.033500533477304875,0,0,0
0.938,0.030673714331848807,0.030673714331848807,0.030673714331848807,0,0,0
0.94,0.030673714331848807,0.030673714331848807,0.030673714331848807,0,0,0
0.942,0.028521669653568265,0.028521669653568265,0.028521669653568265,0,0,0
0.944,0.028521669653568265,0.028521669653568265,0.028521669653568265,0,0,0
0.946,0.026156345405248693,0.026156345405248693,0.026156345405248693,0,0,0
0.948,0.024528638907345305,0.024528638907345305,0.024528638907345305,0,0,0
0.95,0.023093719764226705,0.023093719764226705,0.023093719764226705,0,0,0
0.952,0.023093719764226705,0.023093719764226705,0.023093719764226705,0,0,0
