eps,unf_train_0masks,unf_train_10masks,unf_train_30masks,unf_test_0masks,unf_test_10masks,unf_test_30masks
0.0,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.1,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.3,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.4,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.5,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.6,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.7,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.705,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.71,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.715,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.72,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.725,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.73,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.735,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.74,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.745,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.75,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.755,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.76,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.765,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.77,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.775,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.78,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.785,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.79,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.795,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.8,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.805,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.81,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.815,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.82,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.825,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.83,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.835,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.84,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.845,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
0.85,0.031577214871299206,0.031577214871299206,0.031577214871299206,0.030451448443882093,0.030451448443882093,0.030451448443882093
