acc_train,unf_train
0.8124458094513372,0.010566130299355936
0.8121623461973458,0.008709786524736973
0.8119122315614711,0.00653022487682089
0.8117454884708879,0.006416155243256738
0.8116787912346547,0.004746587290407156
0.8115954196893631,0.0040509537607242635
0.8113953279806634,0.002898336613116581
0.8110535046449676,0.002657089981480109
0.8109701330996761,0.0022417457316356915
0.810961795945147,0.002104089903824158
0.8106866583763626,0.0020128600634216065
0.8105615979304283,0.0014096536856480935
0.81034483191267,0.0012634802084520616
0.8102364489037909,0.0011518227714587329
0.8098195901346674,0.0008848029825531789
0.8094694296444427,0.00044188908403293154
0.8094527553353844,0.0003579328776678103
0.8094194067172678,0.0002936343750612469
0.8094110695627386,0.00022170921624065087
0.8082438467277882,8.10451239315446e-05
0.7786967173611401,0.0
