epsilon,train_sample_robustness_0masks,train_sample_robustness_10masks,train_sample_robustness_30masks,trivial_nb_0masks,trivial_nb_10masks,trivial_nb_30masks
0.902,0.0038371489768929622,0.018069487533114003,0.021188512841067923,0,0,0
0.904,0.004548195860056924,0.018260413607095675,0.021251774664377946,0,0,0
0.906,0.007951125704421826,0.019007572615961588,0.02022613363873692,0,0,0
0.908,0.008490292975208836,0.018414152762848735,0.022874453368598502,0,0,0
0.91,0.005301629129152014,0.01527824584485402,0.020188166090943566,0,0,0
0.912,0.005840228770085587,0.014479444047549975,0.018073789049737256,0,0,0
0.914,0.006763305693162509,0.014736838338049027,0.019384176405107815,0,0,0
0.916,0.007685934364580505,0.015861528164351758,0.01963716342793036,0,0,0
0.918,0.003071161610776923,0.014325969349065085,0.016222476293744983,0,0,0
0.92,0.004022340554792706,0.01411945959247155,0.01753611173063545,0,0,0
0.922,0.006280677630124158,0.014734844207856168,0.018125915319695117,0,0,0
0.924,0.0018445020698945544,0.01380866178703274,0.0169891859651358,0,0,0
0.926,0.004351256325764273,0.015156364014069248,0.017901728745579874,0,0,0
0.928,0.005730448437596377,0.017074507498043245,0.019706916262761432,0,0,0
0.93,0.0030100750655061384,0.013465368226612845,0.01669667159083598,0,0,0
0.932,0.003235867286222312,0.013059737714800224,0.014410205154238864,0,0,0
0.934,0.0017797909092336622,0.011808204984658737,0.01669294255074309,0,0,0
0.936,0.0032577394865747774,0.01436377174660281,0.015322436494789843,0,0,0
0.938,0.0010046938567735606,0.012883290877645632,0.01547675787167114,0,0,0
0.94,0.0035708718163733693,0.013588936038935953,0.01584106800533069,0,0,0
0.942,0.00402832926383505,0.012394213563446508,0.014800284173192712,0,0,0
0.944,0.004497229882705029,0.012696420602705311,0.017395927442809843,0,0,0
0.946,0.003987725369941281,0.010891335486348784,0.01673313466755347,0,0,0
0.948,0.0026345504170194123,0.01068991778908751,0.0150565123971514,0,0,0
0.95,0.003210473447031828,0.011379777452969692,0.01630444672637129,0,0,0
0.952,0.004194144667064083,0.010395999004404731,0.014790006300811894,0,0,0
0.954,0.003285711416339146,0.009823824139392357,0.014056335040877593,0,0,0
0.956,0.0028688284739841288,0.012255799300581807,0.013524136192626882,0,0,0
0.958,0.002389504532955306,0.011478298817986713,0.014531987701498581,0,0,0
0.96,0.0011993071486758084,0.011386416087254445,0.012960938581114042,0,0,0
0.962,0.0015392549201531487,0.009385376988084119,0.012776113452030696,0,0,0
0.964,0.001606450280013684,0.008910119034971825,0.009926206121324017,0,0,0
0.966,0.001915552883037918,0.009266699850137994,0.009269051306076137,0,0,0
0.968,0.0012109686135197,0.009387368938846886,0.009653525423567602,0,0,0
0.97,0.001202175657529295,0.009437545251940769,0.009710854660622728,0,0,0
0.972,0.0015105375551929946,0.009579612825744465,0.00816296219805489,0,0,0
0.974,0.0012361199170542662,0.0071642512903365265,0.007423088647550971,0,0,0
0.976,0.0015890986210966608,0.005425777503637768,0.006407417027249597,0,0,0
0.978,0.001883991064349591,0.005432355747016849,0.005951982060206496,0,0,0
0.98,0.001091696130977191,0.004947637161724886,0.00541321121129949,0,0,0
