Mode,epsilon,Training error,Training violation,Test error,Test violation,Training error STD,Training violation STD,Test error STD,Test violation STD,nbseeds
0,0.0,0.05844579426911395,0.007148195091829572,0.1020356592264897,0.016051667152594425,0.001428557161550023,0.0022868221013474105,0.0021159366635370123,0.004328227887578267,100
1,0.0,0.07312738053637152,0.00014510115689213125,0.0988472042785578,0.009553478987521118,0.0025045589366178072,0.0003710845816218588,0.0012457187779282848,0.0021360149350850162,100
2,0.0,0.07763533385547951,0.0005432994624417103,0.1020403612256265,0.004122130636593962,0.006076406310734976,0.000634772609127825,0.004048112574729778,0.0018961408936272355,100
3,0.0,0.07425230530629819,0.0001149530828301778,0.09908200422412097,0.009114358735269364,0.0030491303275341363,0.0002986518860419715,0.0011178008643871404,0.001946830245848537,100
4,0.0,0.07644111342872807,4.507184038636295e-05,0.09945345709248349,0.008319712907661756,0.002751445032649782,0.0002117769291889606,0.0014135967906912961,0.0018389356093857494,100
5,0.0,0.07817289832991581,2.136840207600725e-18,0.09962561403065466,0.008203144064239413,0.002888890445340708,5.952625503030103e-18,0.0011093794127781658,0.0018896094691882401,100
