Mode,epsilon,Training error,Training violation,Test error,Test violation,Training error STD,Training violation STD,Test error STD,Test violation STD,nbseeds
0,1.05,0.26520319303338175,0.042688178898189585,0.32949950932286554,0.0643639034591713,0.004570547193443472,0.008251428883103113,0.004653151054388038,0.008994048098450263,100
1,1.05,0.2640798917095624,-0.0026648409268427427,0.3278457261426471,0.02539945913675261,0.003867040445537214,0.0027178700830157816,0.0046985304558114505,0.008133144802718238,100
2,1.05,0.23451314736814546,-0.0016674426187337627,0.3523810141991481,0.0011482438591814493,0.009235132813117202,0.0025858580876037818,0.008934112013914244,0.00914837970437076,100
3,1.05,0.2954112239961296,-0.0073116314593053835,0.3255053974484789,-0.0058866129825517486,0.004967761402925107,0.0025835231705870015,0.00432006595029854,0.00396833096528321,100
4,1.05,0.30723346996020107,-0.009465555745283946,0.325755981013778,-0.011011426248819671,0.009742647223192413,0.0024443167341694446,0.007944857636669727,0.004366198665843903,100
5,1.05,0.3099008224479922,-0.010666940773186907,0.3220853778213935,-0.012465131782594228,0.0035769045179012623,0.0026093454171575645,0.0037498103935169743,0.003479066381534395,100
