Mode,epsilon,Training error,Training violation,Test error,Test violation,Training error STD,Training violation STD,Test error STD,Test violation STD,nbseeds
0,0.5,0.17135970149253726,0.1414720040619458,0.18121717171717172,0.16387909601380313,0.0019802376886205054,0.013656232095608305,0.00317883056786709,0.01623455883829096,100
1,0.5,0.1830885757718816,-0.0022764467443591708,0.19301574473506095,0.02978275559592162,0.005755786317680978,0.00650674469748402,0.0035084301101049424,0.018193386763790648,100
2,0.5,0.18178274554618556,-0.0007929301079170613,0.20383297001699352,0.01069247143602713,0.00591882628799812,0.007832781094633215,0.005654461121767872,0.019960947938365184,100
3,0.5,0.18487217906990433,-0.016654460380953355,0.1973853534748132,0.016091600414280108,0.004797733615847221,0.01592754992674612,0.005049869760436657,0.021693238864696845,100
4,0.5,0.1883528695272632,-0.034630721066537716,0.20224640090748092,0.001100870483061524,0.00561241532747097,0.021141209756406782,0.0062598300388425265,0.02422663568089666,100
5,0.5,0.19031742149091221,-0.04059494973168499,0.2045965928079399,-0.005457208027922,0.006063639191058473,0.02063861416784692,0.006807893901661247,0.024646485801666253,100
