Mode,epsilon,Training error,Training violation,Test error,Test violation,Training error STD,Training violation STD,Test error STD,Test violation STD,nbseeds
0,0.8,0.12223211817818863,0.07236169437983012,0.144400221116639,0.07117567892863808,0.0016599037714456607,0.0038664033361257366,0.0011532484442424683,0.003533594568324706,100
1,0.8,0.14052787746274192,4.365376213941188e-05,0.15442115119666155,0.009108254392479287,0.0022157998375648387,0.0008779443059220257,0.0011790576506111215,0.0036650121742226095,100
2,0.8,0.13167555805993014,-0.0016421258311113804,0.15790408808828954,0.0037462143020964927,0.0033429035819448217,0.0027312742906482924,0.0019314849649638105,0.008908455958436578,100
3,0.8,0.13991257287630843,-0.00284186820385588,0.15610453140666875,0.0025599824684486884,0.001043173569229226,0.0022370653313254613,0.0011269200170600164,0.0056959687087247985,100
4,0.8,0.14024778162954457,-0.003811800175938274,0.15654417505054666,-0.0012771370816195547,0.0009140888853151551,0.0030894998977885496,0.0013781753805765786,0.0059929812139788464,100
5,0.8,0.1404677971082625,-0.0034947723246734103,0.15651842659162274,-0.00117175772428371,0.00100684788399376,0.003201772506921245,0.0013273168207635795,0.006664411698149571,100
