acc_train,unf_train,error_train,masks
0.8188887603445666,0.017610894033113462,0.1811112396554334,no mask
0.8186602563088906,0.017172126269567812,0.1813397436911094,no mask
0.8185939164275652,0.016728958008038242,0.18140608357243482,no mask
0.8184612366649147,0.016404083448217976,0.18153876333508534,no mask
0.8181885060416884,0.015032087994322716,0.18181149395831164,no mask
0.8179084132851655,0.010862094862356965,0.1820915867148345,no mask
0.8178494445017652,0.010392552963113654,0.18215055549823478,no mask
0.8178420734038403,0.010270250506889723,0.1821579265961597,no mask
0.8176061993568606,0.00955361419650771,0.18239380064313937,no mask
0.8175324910941644,0.008357272915045821,0.18246750890583563,no mask
0.8174440409072735,0.007971955959123301,0.18255595909272648,no mask
0.8170091526494263,0.006691744359266538,0.1829908473505737,no mask
0.8169944109968871,0.006069812325666923,0.18300558900311292,no mask
0.8167732862087982,0.005950417593904689,0.1832267137912018,no mask
0.8167511737299893,0.005114890496172797,0.1832488262700107,no mask
0.8167364315341393,0.0047161886036308324,0.18326356846586067,no mask
0.8166995774027912,0.0045988189196609856,0.1833004225972088,no mask
0.8165890150087469,0.004283475057261543,0.18341098499125308,no mask
0.8162278312104201,0.00403617730923902,0.18377216878957991,no mask
0.816014077248601,0.003130979489344021,0.18398592275139902,no mask
0.8159624795631257,0.0024714591852037725,0.18403752043687427,no mask
0.8158961396818004,0.002135502382376764,0.18410386031819959,no mask
0.8157266106775989,0.0017790206692632317,0.18427338932240112,no mask
0.8156676440674421,0.0013671577354942733,0.18433235593255792,no mask
0.8156602729695169,0.0011564007436234206,0.18433972703048307,no mask
0.8156013063593601,0.0010240925210565524,0.18439869364063988,no mask
0.8151000717004576,0.0008847470488859033,0.18489992829954238,no mask
0.8145693656893147,0.0004880646985351066,0.1854306343106853,no mask
0.8143850912293983,0.00029330689599167404,0.18561490877060172,no mask
0.8139428416532208,0.00025295999498360373,0.18605715834677916,no mask
0.8132647117819893,8.961847315176463e-05,0.18673528821801066,no mask
0.7519827885325265,0.0,0.24801721146747346,no mask
0.8188887603445666,0.017610894033113462,0.1811112396554334,10 masks
0.8188592770394882,0.017455151512353863,0.18114072296051176,10 masks
0.818785568776792,0.016258810230891974,0.18121443122320802,10 masks
0.8185718069369659,0.015575613985045656,0.18142819306303415,10 masks
0.8182917133654769,0.014986677354040112,0.1817082866345231,10 masks
0.8179452758378314,0.013059389865065186,0.1820547241621686,10 masks
0.8173261114901352,0.010476860641116723,0.18267388850986477,10 masks
0.8153580968013141,0.010291774177862045,0.1846419031986859,10 masks
0.8144219931720988,0.010170550212135707,0.18557800682790115,10 masks
0.8138249426614885,0.0066674002621949216,0.18617505733851147,10 masks
0.8084515950982292,0.005670871402023114,0.19154840490177083,10 masks
0.8080093322109365,0.005585050635354661,0.19199066778906348,10 masks
0.8066162275734093,0.004150032654572566,0.19338377242659066,10 masks
0.8035425625935698,0.003908698970361879,0.19645743740643018,10 masks
0.8016040415327328,0.003076156441992506,0.1983959584672672,10 masks
0.7766092993553012,0.0030463631411702164,0.2233907006446988,10 masks
0.7727173993125722,0.002034136841633649,0.22728260068742778,10 masks
0.7607026161836847,0.0014018801075481812,0.23929738381631527,10 masks
0.758712419743925,0.001099027328661406,0.241287580256075,10 masks
0.7547984873607335,0.0005435850521722683,0.24520151263926648,10 masks
0.7535601863741933,0.00026144754744432673,0.2464398136258067,10 masks
0.7519827885325265,0.0,0.24801721146747346,10 masks
0.8188887603445666,0.017610894033113462,0.1811112396554334,30 masks
0.8185791742317152,0.017299290266425786,0.18142082576828478,30 masks
0.8183359369648177,0.015926870415745076,0.18166406303518234,30 masks
0.8182179993980171,0.015031663597537269,0.1817820006019829,30 masks
0.8181885160929385,0.014875921076777663,0.18181148390706148,30 masks
0.8181074367323171,0.013758615511074093,0.18189256326768288,30 masks
0.8178347161603412,0.013398727078806759,0.1821652838396588,30 masks
0.8172597805734385,0.007218980166178191,0.1827402194265615,30 masks
0.8167733035947446,0.005309410714008899,0.18322669640525535,30 masks
0.8152401638526557,0.003899259010013423,0.18475983614734426,30 masks
0.8149674332294294,0.002746520864923796,0.18503256677057056,30 masks
0.8146504857982476,0.0022743703784629645,0.18534951420175239,30 masks
0.8005426409199746,0.0017037371466606332,0.19945735908002538,30 masks
0.7960611429611838,0.0016192162628118733,0.2039388570388162,30 masks
0.7836485242859027,0.001533101398221759,0.2163514757140973,30 masks
0.7775527023654132,0.0014740430650490132,0.22244729763458682,30 masks
0.7626190418800036,0.0012952944346050989,0.23738095811999638,30 masks
0.7619114164792002,0.0012530134906809651,0.23808858352079976,30 masks
0.7613954567387387,0.0010788197147224344,0.23860454326126135,30 masks
0.7606731141343829,0.0009471116186893225,0.23932688586561712,30 masks
0.7602456062107447,0.0007979721810345452,0.23975439378925534,30 masks
0.7570687154345486,0.000699945674049407,0.24293128456545143,30 masks
0.7567812532100332,0.0006716365278806701,0.2432187467899668,30 masks
0.7562652953711594,0.0006557708660454018,0.24373470462884061,30 masks
0.7557493375322857,0.0005345809815093583,0.24425066246771432,30 masks
0.7539508390798618,0.000377443180713888,0.24604916092013818,30 masks
0.7531105496724215,0.0001900329600570183,0.24688945032757847,30 masks
0.7526535584437047,0.00018280604033695801,0.24734644155629526,30 masks
0.7526388162478547,0.00014766283176201878,0.24736118375214533,30 masks
0.7525945896603045,2.536037553808601e-05,0.24740541033969554,30 masks
0.7519827885325265,0.0,0.24801721146747346,30 masks
