unf_train,unf_test,masks
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.06724226987699271,0.07696861743013159,no mask
0.0668733862333363,0.07512645699099456,no mask
0.06593200610238599,0.08435715670359745,no mask
0.06593200610238599,0.08435715670359745,no mask
0.059847434581818335,0.07719559864340073,no mask
0.054749460821623,0.06721509241012755,no mask
0.05445692436986229,0.06649632339015174,no mask
0.05146111112370489,0.06349606262288532,no mask
0.05146111112370489,0.06349606262288532,no mask
0.05146111112370489,0.06349606262288532,no mask
0.04865229569032292,0.05716140744010587,no mask
0.045785597647424715,0.05501219744756307,no mask
0.04046545337368272,0.0490484766111605,no mask
0.04046545337368272,0.0490484766111605,no mask
0.03887667834169297,0.0470740051623155,no mask
0.03887667834169297,0.0470740051623155,no mask
0.03887667834169297,0.0470740051623155,no mask
0.05317250986788731,0.05598741104966178,no mask
0.0794008376282388,0.08214841199580589,no mask
0.0794008376282388,0.08214841199580589,no mask
0.09368436805834254,0.09483937381010224,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.10769246429179632,0.10761431680372537,no mask
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06724226987699271,0.07696861743013159,10 masks
0.06687823482601259,0.07689667526139521,10 masks
0.06398704971340388,0.07312448171439903,10 masks
0.06361816606974746,0.07128232127526203,10 masks
0.06267678593879718,0.0805130209878649,10 masks
0.06267678593879718,0.0805130209878649,10 masks
0.06047422982960871,0.0762037607719509,10 masks
0.0601580961033167,0.07594022787295662,10 masks
0.05795130745573007,0.06973191518667961,10 masks
0.051769207108793694,0.06553139288476409,10 masks
0.0484808574108756,0.06181236309752185,10 masks
0.0484808574108756,0.06181236309752185,10 masks
0.0451342568391085,0.05355173568285994,10 masks
0.0451342568391085,0.05355173568285994,10 masks
0.04498438294151685,0.05298017401154971,10 masks
0.04414846616669044,0.05180240232206386,10 masks
0.05710117546078975,0.062241903809545876,10 masks
0.06825043482878901,0.07387187208220176,10 masks
0.08254024525956148,0.08652369018379269,10 masks
0.09470262050214158,0.09492053815807444,10 masks
0.09470262050214158,0.09492053815807444,10 masks
0.09470262050214158,0.09492053815807444,10 masks
0.09368436805834254,0.09483937381010224,10 masks
0.09368436805834254,0.09483937381010224,10 masks
0.09368436805834254,0.09483937381010224,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
0.10769246429179632,0.10761431680372537,10 masks
