unf_train,unf_test,masks
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.07228465214889415,0.09242471538011347,no mask
0.0716987055267854,0.09476198443246436,no mask
0.07088818522709699,0.09596733419013743,no mask
0.07088818522709699,0.09596733419013743,no mask
0.07048752605607263,0.09676830227801322,no mask
0.06831980418897066,0.0965002843658832,no mask
0.06831980418897066,0.0965002843658832,no mask
0.06831980418897066,0.0965002843658832,no mask
0.06831980418897066,0.0965002843658832,no mask
0.06797925744725357,0.10148838987293918,no mask
0.06731543569329974,0.0996935893679476,no mask
0.08105786124813452,0.10495062841896988,no mask
0.07967465845045534,0.10654981378932198,no mask
0.07967465845045534,0.10654981378932198,no mask
0.07967465845045534,0.10654981378932198,no mask
0.07930826048738995,0.10684319284178492,no mask
0.07801045888491256,0.1065589952690639,no mask
0.10460284399749656,0.11934109694729722,no mask
0.10460284399749656,0.11934109694729722,no mask
0.11736820034183347,0.1289870380346932,no mask
0.11736820034183347,0.1289870380346932,no mask
0.11666479184135416,0.13306349361911024,no mask
0.13200584433599194,0.13134925168300712,no mask
