acc_train,unf_train,error_train,masks
0.9060837887067394,0.027971158110565858,0.09391621129326055,no mask
0.9057377049180328,0.02748511633996261,0.09426229508196715,no mask
0.9053916211293259,0.02691935502362281,0.09460837887067408,no mask
0.9045112325440195,0.02482600056301016,0.09548876745598045,no mask
0.9035519125683059,0.02258514046428833,0.09644808743169409,no mask
0.9025743776563449,0.018544541689388985,0.09742562234365515,no mask
0.9022100789313904,0.01831297468466642,0.09778992106860962,no mask
0.901827565270188,0.016283109304147843,0.09817243472981196,no mask
0.9010321797207044,0.012572620499921021,0.09896782027929563,no mask
0.9008014571949,0.011265790531902872,0.09919854280509999,no mask
0.9002914389799637,0.009634495432421928,0.09970856102003633,no mask
0.8999514268366727,0.009127798999252174,0.10004857316332727,no mask
0.8997814207650272,0.009032850303726338,0.1002185792349728,no mask
0.8993139040680024,0.008260334448984436,0.10068609593199762,no mask
0.8989860352155434,0.007757379735920283,0.10101396478445657,no mask
0.8988403157255617,0.007356158127977701,0.10115968427443833,no mask
0.8986156648451731,0.007188104350768995,0.10138433515482692,no mask
0.8982027929568913,0.007100630713638026,0.10179720704310868,no mask
0.8981663630843958,0.007100006551939042,0.10183363691560421,no mask
0.8978324225865211,0.006282722419510507,0.10216757741347893,no mask
0.8978263509411051,0.0061874930435168295,0.10217364905889492,no mask
0.8972738312082574,0.005669927054876089,0.10272616879174257,no mask
0.8965634486945963,0.005502086461084439,0.10343655130540375,no mask
0.896514875531269,0.00524731379715295,0.10348512446873104,no mask
0.8961627200971464,0.004634614753674885,0.10383727990285363,no mask
0.8960534304796599,0.004035538721004432,0.10394656952034009,no mask
0.8956405585913781,0.004020103222205319,0.10435944140862186,no mask
0.8952580449301759,0.0036249919532005547,0.10474195506982409,no mask
0.8941894353369764,0.002956239768936636,0.10581056466302363,no mask
0.8940619307832423,0.002504729694519901,0.10593806921675775,no mask
0.8940437158469946,0.0023607622141699307,0.1059562841530054,no mask
0.8936551305403764,0.002106972931450368,0.10634486945962363,no mask
0.8934851244687311,0.001929294652331465,0.10651487553126893,no mask
0.8930540376442015,0.0013767891045190356,0.10694596235579845,no mask
0.8925986642380085,0.0009578372144321918,0.10740133576199151,no mask
0.8924711596842745,0.0007814239995969719,0.10752884031572552,no mask
0.8924650880388587,0.0007397805856302347,0.10753491196114129,no mask
0.8924408014571951,0.0004937394625636884,0.10755919854280493,no mask
0.8922950819672133,0.000345289833602129,0.1077049180327867,no mask
0.8920522161505768,0.00025498602825205425,0.10794778384942316,no mask
0.8918275652701881,0.00015543981054200174,0.10817243472981186,no mask
0.8910625379477839,9.907185456462738e-05,0.1089374620522161,no mask
0.8873345476624165,0.0,0.11266545233758352,no mask
0.9060837887067394,0.027971158110565858,0.09391621129326055,10 masks
0.9057377049180328,0.02748511633996261,0.09426229508196715,10 masks
0.9053673345476624,0.026378120938471042,0.09463266545233762,10 masks
0.9038737097753492,0.024891763736864282,0.0961262902246508,10 masks
0.9032726168791744,0.021351363962253383,0.09672738312082563,10 masks
0.9029508196721312,0.020504776172205245,0.0970491803278688,10 masks
0.9022100789313904,0.01831297468466642,0.09778992106860962,10 masks
0.9012386156648452,0.013873883369166529,0.0987613843351548,10 masks
0.9010321797207044,0.012572620499921021,0.09896782027929563,10 masks
0.9008196721311476,0.010738793313539271,0.09918032786885245,10 masks
0.899860352155434,0.010205662253045276,0.10013964784456597,10 masks
0.899532483302975,0.009130915176854177,0.10046751669702503,10 masks
0.8994596235579841,0.008323479469428529,0.10054037644201586,10 masks
0.8991863995142684,0.007995953946935391,0.10081360048573162,10 masks
0.8987128111718276,0.007564871995862194,0.10128718882817245,10 masks
0.898749241044323,0.00759850285472208,0.10125075895567703,10 masks
0.8985549483910139,0.007165276946646371,0.10144505160898609,10 masks
0.8980995749848208,0.006743810089118546,0.10190042501517915,10 masks
0.8978992106860959,0.0066440636190125855,0.1021007893139041,10 masks
0.8978931390406799,0.006319135148849096,0.10210686095932009,10 masks
0.8970856102003644,0.0059797115622386605,0.10291438979963563,10 masks
0.8970491803278688,0.0059316961973218865,0.10295081967213116,10 masks
0.8970188221007893,0.005820475650784128,0.10298117789921069,10 masks
0.8968609593199759,0.00580458943848877,0.10313904068002411,10 masks
0.8963630843958713,0.005134613235738208,0.10363691560412869,10 masks
0.8963448694596237,0.0049910611183444755,0.10365513054037634,10 masks
0.8961627200971464,0.004634614753674885,0.10383727990285363,10 masks
0.8961445051608985,0.004331678292521987,0.1038554948391015,10 masks
0.8958894960534304,0.004248005870159976,0.10411050394656962,10 masks
0.8955494839101397,0.003756583507493536,0.10445051608986033,10 masks
0.89551912568306,0.003756229480791929,0.10448087431693998,10 masks
0.8948816029143897,0.003475824896184555,0.10511839708561033,10 masks
0.8947176684881603,0.003343207629250433,0.10528233151183974,10 masks
0.8943230115361264,0.0026859332975963557,0.10567698846387363,10 masks
0.8942137219186399,0.002526233533153509,0.1057862780813601,10 masks
0.893685488767456,0.0024635268092438913,0.10631451123254398,10 masks
0.893224043715847,0.0019700034898454447,0.10677595628415304,10 masks
0.8932058287795993,0.0018904883313166656,0.10679417122040069,10 masks
0.8925500910746813,0.0017192930325646964,0.1074499089253187,10 masks
0.8923315118397086,0.0012041578287254528,0.1076684881602914,10 masks
0.8921979356405586,0.0011884980407818365,0.1078020643594414,10 masks
0.8920400728597452,0.0006484940240809045,0.10795992714025482,10 masks
0.8918275652701881,0.00015543981054200174,0.10817243472981186,10 masks
0.8880874316939891,1.6422270868113427e-05,0.11191256830601093,10 masks
0.8873345476624165,0.0,0.11266545233758352,10 masks
0.9060837887067394,0.027971158110565858,0.09391621129326055,30 masks
0.9057377049180328,0.02748511633996261,0.09426229508196715,30 masks
0.9046994535519126,0.025811613157983405,0.09530054644808739,30 masks
0.9036429872495446,0.023370664807335642,0.09635701275045538,30 masks
0.9035519125683059,0.02258514046428833,0.09644808743169409,30 masks
0.9032726168791744,0.021351363962253383,0.09672738312082563,30 masks
0.9021857923497268,0.017792300864153673,0.09781420765027316,30 masks
0.9018639951426836,0.016653930180586942,0.09813600485731644,30 masks
0.9009168184578019,0.012856590403332192,0.09908318154219808,30 masks
0.9008014571949,0.011265790531902872,0.09919854280509999,30 masks
0.9007225258044932,0.011138030720348595,0.09927747419550681,30 masks
0.9003339404978751,0.010811688714188193,0.09966605950212493,30 masks
0.9002975106253794,0.010228671842736434,0.09970248937462056,30 masks
0.8997814207650272,0.00915470503448732,0.1002185792349728,30 masks
0.8994899817850637,0.008298859879947816,0.10051001821493633,30 masks
0.8984820886460231,0.007012273674385175,0.10151791135397692,30 masks
0.8982695810564663,0.006987450686992075,0.10173041894353374,30 masks
0.8980145719489983,0.0069037782646300646,0.10198542805100175,30 masks
0.8976320582877959,0.006581644406555824,0.10236794171220409,30 masks
0.8975956284153005,0.006151606027631135,0.1024043715846995,30 masks
0.897498482088646,0.005951864963307543,0.10250151791135398,30 masks
0.8969398907103825,0.0054920045084105975,0.10306010928961751,30 masks
0.8969095324833031,0.00538078396187284,0.10309046751669693,30 masks
0.8967516697024894,0.005364897749577482,0.10324833029751057,30 masks
0.8960716454159077,0.004338475182157329,0.10392835458409233,30 masks
0.8957802064359441,0.004206883627864347,0.10421979356405586,30 masks
0.8955980570734668,0.003771329899777328,0.10440194292653315,30 masks
0.8951487553126898,0.003112334343142487,0.10485124468731022,30 masks
0.8947358834244079,0.003080523702675253,0.10526411657559209,30 masks
0.8941651487553127,0.002964758408178587,0.10583485124468728,30 masks
0.8939890710382514,0.0029082101668027127,0.10601092896174857,30 masks
0.8939708561020037,0.002635715446473641,0.10602914389799634,30 masks
0.8937401335761992,0.00218999534730872,0.10625986642380081,30 masks
0.8935883424408015,0.0021120143044869068,0.10641165755919846,30 masks
0.8931268973891925,0.0016605175951001333,0.10687310261080751,30 masks
0.8925986642380085,0.0015455549901896982,0.10740133576199151,30 masks
0.892367941712204,0.0014580276085479824,0.10763205828779598,30 masks
0.8922768670309654,0.0013859537256737482,0.10772313296903457,30 masks
0.8922707953855495,0.0013146641838169984,0.10772920461445046,30 masks
0.892179720704311,0.0011874163283908446,0.10782027929568905,30 masks
0.8919247115968428,0.0009456022185255328,0.10807528840315717,30 masks
0.891244687310261,0.0006866317347398369,0.10875531268973904,30 masks
0.8910443230115362,0.00042498696855829463,0.10895567698846376,30 masks
0.8910261080752884,0.00037778690857623445,0.10897389192471163,30 masks
0.8880874316939891,1.6422270868113427e-05,0.11191256830601093,30 masks
0.8873345476624165,0.0,0.11266545233758352,30 masks
