acc_train,unf_train,error_train,masks
0.6726718897138427,0.07228465214889415,0.32732811028615727,no mask
0.6721978437313825,0.0716987055267854,0.32780215626861753,no mask
0.6708705149804937,0.07088818522709699,0.32912948501950634,no mask
0.6706808965875095,0.07048752605607263,0.3293191034124905,no mask
0.6705386827927715,0.06831980418897066,0.3294613172072285,no mask
0.6697800294025389,0.06797925744725357,0.3302199705974611,no mask
0.6689265443385276,0.06731543569329974,0.3310734556614724,no mask
0.6726718897138427,0.07228465214889415,0.32732811028615727,10 masks
0.6723400575261206,0.07221496847732027,0.3276599424738794,10 masks
0.6709653241769857,0.07168955594120141,0.32903467582301427,10 masks
0.6703964689980333,0.06931691557966849,0.3296035310019667,10 masks
0.6690217356488984,0.06919856909670878,0.33097826435110156,10 masks
0.6726718897138427,0.07228465214889415,0.32732811028615727,30 masks
0.6723400575261206,0.07221496847732027,0.3276599424738794,30 masks
0.6709653241769857,0.07168955594120141,0.32903467582301427,30 masks
0.6705386827927715,0.06831980418897066,0.3294613172072285,30 masks
