acc_train,unf_train,error_train,masks
0.8188887603445666,0.2096102007077484,0.1811112396554334,no mask
0.8188224204632414,0.20278430929192945,0.18117757953675862,no mask
0.818733970548006,0.19656571525440505,0.181266029451994,no mask
0.8184391266310044,0.19039034293200452,0.18156087336899562,no mask
0.8181663960077781,0.1843049619605784,0.18183360399222193,no mask
0.8175472466011298,0.1710210090644355,0.18245275339887024,no mask
0.8172966385079625,0.17085779675880844,0.18270336149203747,no mask
0.8172892676816929,0.16484974979604627,0.18271073231830715,no mask
0.8170681347439418,0.15986822388382932,0.1829318652560582,no mask
0.8165669000850393,0.15547219892613887,0.1834330999149607,no mask
0.8163236628181417,0.1536477901408131,0.18367633718185827,no mask
0.8160362005936262,0.14983478760208727,0.18396379940637375,no mask
0.8152401421202228,0.13790680710734474,0.18475985787977722,no mask
0.8151811733368225,0.13397373376728308,0.1848188266631775,no mask
0.8148052611970718,0.1250417635562227,0.18519473880292825,no mask
0.8147905195445325,0.12143318945778896,0.18520948045546748,no mask
0.8145104178233812,0.10770500240819987,0.18548958217661882,no mask
0.8144145970818759,0.10436068203985208,0.1855854029181241,no mask
0.8141271348573605,0.0911855593331909,0.18587286514263945,no mask
0.8139576058531592,0.08556353945048494,0.18604239414684076,no mask
0.8137364729154081,0.08482241812422142,0.18626352708459193,no mask
0.8133826602150064,0.07690459052986003,0.18661733978499362,no mask
0.8133384336274562,0.07621136595898434,0.18666156637254383,no mask
0.8129109235305746,0.06844079540440813,0.1870890764694254,no mask
0.8128372125513244,0.06382448064011984,0.18716278744867565,no mask
0.8127561334623584,0.06356103223464404,0.18724386653764158,no mask
0.8124613004115734,0.058392071953042586,0.18753869958842662,no mask
0.8121959506658669,0.05611051077890801,0.18780404933413308,no mask
0.8121885798395972,0.05320219437226168,0.18781142016040275,no mask
0.8121222399582719,0.049905686347534096,0.18787776004172807,no mask
0.8120190445873214,0.049085922929077534,0.18798095541267856,no mask
0.8119527071508947,0.04480117078138948,0.18804729284910526,no mask
0.8114293670762243,0.03989532303580845,0.18857063292377574,no mask
0.8110534410820474,0.03951091042655628,0.18894655891795265,no mask
0.8105522064231451,0.038146218353148464,0.18944779357685493,no mask
0.8098003799703999,0.03492085810190113,0.1901996200296001,no mask
0.8095129071513236,0.03446824430535633,0.19048709284867638,no mask
0.8095055374116755,0.028236619835281095,0.19049446258832448,no mask
0.8085989257805117,0.027168052230699624,0.19140107421948827,no mask
0.8067856332460541,0.02619186447309272,0.19321436675394588,no mask
0.8065276543266174,0.0211459155022073,0.19347234567338256,no mask
0.8060780159949129,0.018058714653107155,0.1939219840050871,no mask
0.8058495203805547,0.015628326541168042,0.19415047961944532,no mask
0.8055694289823091,0.015258541226357503,0.1944305710176909,no mask
0.8045301093363317,0.013634046867412786,0.19546989066366827,no mask
0.8031664670864165,0.011388091827240229,0.19683353291358352,no mask
0.8019649841010545,0.008940413979936413,0.19803501589894545,no mask
0.8017586009655051,0.008451235472499064,0.1982413990344949,no mask
0.8002696940590409,0.007125964498247627,0.19973030594095909,no mask
0.8002475815802321,0.005319072914591461,0.19975241841976787,no mask
0.8001812441438055,0.005287871047948323,0.19981875585619446,no mask
