acc_train,unf_train,error_train,masks
0.9058894960534304,0.06724226987699271,0.09411050394656961,no mask
0.9056102003642988,0.0668733862333363,0.09438979963570115,no mask
0.9055737704918032,0.06593200610238599,0.09442622950819679,no mask
0.905537340619308,0.054749460821623,0.09446265938069198,no mask
0.9052823315118396,0.05146111112370489,0.09471766848816043,no mask
0.9047723132969034,0.04865229569032292,0.09522768670309656,no mask
0.9039344262295079,0.045785597647424715,0.09606557377049207,no mask
0.902361870066788,0.04046545337368272,0.09763812993321197,no mask
0.9014389799635699,0.03887667834169297,0.09856102003643008,no mask
0.9058894960534304,0.06724226987699271,0.09411050394656961,10 masks
0.9056952034001216,0.06398704971340388,0.09430479659987845,10 masks
0.9055616272009714,0.06047422982960871,0.09443837279902856,10 masks
0.9054159077109898,0.05795130745573007,0.09458409228901021,10 masks
0.9047844565877352,0.051769207108793694,0.09521554341226479,10 masks
0.9045294474802672,0.0484808574108756,0.0954705525197328,10 masks
0.9038312082574376,0.0451342568391085,0.09616879174256243,10 masks
0.9007589556769884,0.04498438294151685,0.09924104432301162,10 masks
0.9006800242865817,0.04414846616669044,0.09931997571341833,10 masks
0.9058894960534304,0.06724226987699271,0.09411050394656961,30 masks
0.9056223436551306,0.06687823482601259,0.09437765634486939,30 masks
0.9055069823922284,0.058237836579564765,0.09449301760777162,30 masks
0.9053612629022464,0.05471985621916568,0.09463873709775361,30 masks
0.904335154826958,0.0515129634675932,0.09566484517304197,30 masks
0.9040194292653309,0.04567204197749362,0.09598057073466915,30 masks
0.9005950212507589,0.045426389177598885,0.09940497874924115,30 masks
0.8997571341833636,0.042559691134700685,0.10024286581663644,30 masks
