acc_train,unf_train,error_train,masks
0.6726718897138427,0.2246372692608936,0.32732811028615727,no mask
0.6724348105293951,0.22397437621228208,0.32756518947060487,no mask
0.6711545829333779,0.2186676213080561,0.32884541706662207,no mask
0.6710123354227095,0.2135624067171776,0.32898766457729045,no mask
0.6694479836805906,0.212395274899442,0.33055201631940945,no mask
0.6685472963139161,0.20610765072569484,0.3314527036860839,no mask
0.6681205762591973,0.2018482017268444,0.3318794237408027,no mask
0.667456754542744,0.1943370358437068,0.332543245457256,no mask
0.6669825961738487,0.19255279933846275,0.3330174038261513,no mask
0.6665084378049535,0.19103916469082333,0.3334915621950465,no mask
0.6646593999845581,0.1872869300118103,0.33534060001544186,no mask
0.6632371384120987,0.1827168183309192,0.33676286158790125,no mask
0.6617199664953559,0.17812999981392874,0.3382800335046441,no mask
0.6594917031276358,0.1728873264232965,0.34050829687236417,no mask
0.6590650280274911,0.1675703583194102,0.3409349719725089,no mask
0.6577374520264454,0.1622163381415431,0.3422625479735546,no mask
0.6556040203325042,0.15897503029746604,0.3443959796674958,no mask
0.6531859362762171,0.1532025692722106,0.3468140637237829,no mask
0.6511946958997271,0.14803548298960542,0.3488053041002729,no mask
0.6501990644728385,0.14268240698074536,0.3498009355271615,no mask
0.6480182618965818,0.13919748925100955,0.35198173810341815,no mask
0.6465011798889868,0.13418810388130314,0.3534988201110132,no mask
0.6432298692574887,0.12854861172683352,0.3567701307425113,no mask
0.6394367146927621,0.12360241370425472,0.3605632853072379,no mask
0.6368764393190236,0.11816828719814305,0.3631235606809764,no mask
0.6336049151532991,0.11225641657534176,0.3663950848467009,no mask
0.628152891854692,0.10736303285567288,0.37184710814530797,no mask
0.6248341541476606,0.1035293471335789,0.37516584585233936,no mask
0.6216103942167739,0.09853307544436794,0.3783896057832261,no mask
0.6192870631637614,0.09564265762213812,0.38071293683623864,no mask
0.6177224079782682,0.09242369830199317,0.38227759202173184,no mask
0.6172008337724834,0.09166611969227084,0.38279916622751664,no mask
0.6158734375897336,0.0885403856975244,0.38412656241026644,no mask
0.6135028817567708,0.0874431638987018,0.3864971182432292,no mask
0.6128390600403175,0.0856082653248257,0.3871609399596825,no mask
0.6118433948974985,0.08307680571020976,0.3881566051025015,no mask
0.6110848201777707,0.08159676906858307,0.38891517982222934,no mask
0.6091407708653002,0.07913560745713252,0.39085922913469984,no mask
0.6084769716261341,0.07500258375474222,0.3915230283738659,no mask
0.6071970474734911,0.07375267237447589,0.3928029525265089,no mask
0.607102238276999,0.07270699407202016,0.39289776172300095,no mask
0.6062961690498773,0.07218510489423625,0.39370383095012274,no mask
0.6046841092661379,0.06974518620983511,0.3953158907338621,no mask
0.6026452844731061,0.06359707591157578,0.39735471552689394,no mask
0.5988525344995448,0.05795523044843364,0.4011474655004552,no mask
0.5985680394782078,0.056945851078242835,0.4014319605217922,no mask
0.5984257919675391,0.05447369749304262,0.4015742080324609,no mask
