unf_train,unf_test,masks
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.21184781049965995,0.21361107776109148,no mask
0.2100422052820546,0.21394867955757926,no mask
0.2007582361289965,0.20000287250864904,no mask
0.19201425275024803,0.1888063678348261,no mask
0.19201425275024803,0.1888063678348261,no mask
0.1904906120464386,0.187580220605864,no mask
0.1828183838160196,0.17850597610913732,no mask
0.17563721346952427,0.18327536552551288,no mask
0.17401858999238962,0.177153669108519,no mask
0.16577958635261308,0.1857805580285974,no mask
0.16227166467068352,0.17909129823588935,no mask
0.15865412435627152,0.17552806075152114,no mask
0.15694360412323374,0.185499703150496,no mask
0.1474497191693464,0.17980551912133566,no mask
0.1451754225677867,0.17448031574979264,no mask
0.14230862636473826,0.17186431238648153,no mask
0.13724068417737145,0.16283803580275907,no mask
0.13295204739579408,0.15912639710937174,no mask
0.12610419083393565,0.14811272893662047,no mask
0.12061953423639535,0.14437784905854573,no mask
0.1162785419703836,0.1367626919125225,no mask
0.11044920287854937,0.1282531345800843,no mask
0.1085961224709382,0.12073541727456855,no mask
0.10382938486510626,0.12283360829829805,no mask
0.09784532318369424,0.1352098121245047,no mask
0.0957840501414756,0.1171010046524609,no mask
0.09377397785902616,0.11651183395806927,no mask
0.09122308960373747,0.09904537793446078,no mask
0.08977667012050307,0.09820599484043577,no mask
0.08884158603685484,0.10064149350015184,no mask
0.08272933758862945,0.10360797323867918,no mask
0.08077971130554656,0.09158519495595396,no mask
0.07938615754051595,0.09985004342948964,no mask
0.07953563437160713,0.09857615807917118,no mask
0.07770267119627781,0.0903882797982734,no mask
0.07527679565980742,0.09679520173389793,no mask
0.0741095694395402,0.09776853483348646,no mask
0.07114435942671196,0.10301811650835853,no mask
0.06889567365844136,0.08911692533926284,no mask
0.06684595470634856,0.09600815357188112,no mask
0.0659195085637592,0.09985889808828788,no mask
0.06188248315200715,0.0841899264970268,no mask
0.060359253906005626,0.08763820235909578,no mask
0.05881005026405175,0.08496756373668184,no mask
0.058032384973537736,0.07586900580919635,no mask
0.05515974076535479,0.07460097134569373,no mask
0.05044783597275772,0.08951368199254152,no mask
0.0488144199893651,0.08717793750928539,no mask
0.04631293015691357,0.08570297703511236,no mask
0.04495470504868846,0.0758848518647264,no mask
0.04417215044930817,0.10033941029713826,no mask
0.04269467917455624,0.09523656565302953,no mask
0.04114337872352121,0.10386181866140072,no mask
0.04033198096213576,0.10249632563692528,no mask
0.036623137002976563,0.0997446248966823,no mask
0.034808772328677295,0.10048777075684874,no mask
0.032994470406300484,0.09399179916803893,no mask
0.030155054294020118,0.09039007942275833,no mask
0.02784455742915105,0.08673325483928979,no mask
0.026931833267856132,0.0833249647997,no mask
0.0236519679433174,0.07571087555836928,no mask
0.022914229734530108,0.08110445633656546,no mask
0.022914229734530108,0.08110445633656546,no mask
0.019367355194471046,0.07927415971474454,no mask
0.015974057068570423,0.07642178291726273,no mask
0.010673371976592159,0.0655443009582495,no mask
0.010673371976592159,0.0655443009582495,no mask
0.010673371976592159,0.0655443009582495,no mask
0.0105748841558308,0.06063843759084765,no mask
0.00992205717569058,0.06669904365145371,no mask
0.00992205717569058,0.06669904365145371,no mask
0.009044976581829256,0.06494794428445247,no mask
0.008166409993822454,0.06252370186021006,no mask
0.008166409993822454,0.06252370186021006,no mask
0.008166409993822454,0.06252370186021006,no mask
0.008166409993822454,0.06252370186021006,no mask
0.008166409993822454,0.06252370186021006,no mask
0.007053313350869772,0.06404605401260302,no mask
0.007053313350869772,0.06404605401260302,no mask
0.007053313350869772,0.06404605401260302,no mask
0.006882338639583885,0.06296497293152195,no mask
0.006882338639583885,0.06296497293152195,no mask
0.006882338639583885,0.06296497293152195,no mask
0.006882338639583885,0.06296497293152195,no mask
0.005097924088183536,0.062246414600231524,no mask
0.005097924088183536,0.062246414600231524,no mask
0.004056257421516862,0.05920088747478852,no mask
0.004056257421516862,0.05920088747478852,no mask
0.004056257421516862,0.05920088747478852,no mask
0.004056257421516862,0.05920088747478852,no mask
0.0036751923953934336,0.06000777289705854,no mask
0.0034370901782920125,0.06391721778719102,no mask
0.0034370901782920125,0.06391721778719102,no mask
0.0034370901782920125,0.06391721778719102,no mask
0.0034370901782920125,0.06391721778719102,no mask
0.0034370901782920125,0.06391721778719102,no mask
0.0034370901782920125,0.06391721778719102,no mask
0.0028113954316476343,0.05751496369283995,no mask
0.0028113954316476343,0.05751496369283995,no mask
0.002649626884929768,0.05812102429890055,no mask
0.002649626884929768,0.05812102429890055,no mask
0.002649626884929768,0.05812102429890055,no mask
0.002649626884929768,0.05812102429890055,no mask
0.002334143702070345,0.049514246461353474,no mask
0.002334143702070345,0.049514246461353474,no mask
0.0018203030466200753,0.04430038753528219,no mask
0.0018203030466200753,0.04430038753528219,no mask
0.0018203030466200753,0.04430038753528219,no mask
0.0018203030466200753,0.04430038753528219,no mask
0.0018203030466200753,0.04430038753528219,no mask
0.0018203030466200753,0.04430038753528219,no mask
0.0013326962891589856,0.05048292294858685,no mask
0.0010486053800680684,0.05344666481874303,no mask
0.0008968603117827877,0.05496504781911478,no mask
0.0008968603117827877,0.05496504781911478,no mask
0.0008968603117827877,0.05496504781911478,no mask
0.0008968603117827877,0.05496504781911478,no mask
0.0008456773541293594,0.051971328759103416,no mask
0.0005410482847005959,0.0592778724263735,no mask
0.0005410482847005959,0.0592778724263735,no mask
0.0003629242384879717,0.049320777849451714,no mask
0.00030340042896415115,0.054360307389507014,no mask
0.0002498630893588927,0.04651380139622266,no mask
0.00013723759421149228,0.05160285517010038,no mask
0.0,0.0,no mask
0.21184781049965995,0.21361107776109148,10 masks
0.21184781049965995,0.21361107776109148,10 masks
0.21184781049965995,0.21361107776109148,10 masks
0.21184781049965995,0.21361107776109148,10 masks
0.21184781049965995,0.21361107776109148,10 masks
0.21184781049965995,0.21361107776109148,10 masks
0.21184781049965995,0.21361107776109148,10 masks
0.21184781049965995,0.21361107776109148,10 masks
0.21184781049965995,0.21361107776109148,10 masks
0.21184781049965995,0.21361107776109148,10 masks
0.21184781049965995,0.21361107776109148,10 masks
0.21184781049965995,0.21361107776109148,10 masks
0.21184781049965995,0.21361107776109148,10 masks
0.2111022484920272,0.2129763278955724,10 masks
0.2149959156062292,0.22532233326545045,10 masks
0.2136363204046524,0.22693774177741066,10 masks
0.2020857721265526,0.2018721774280267,10 masks
0.20135254701832744,0.2012412626015283,10 masks
0.1989025300386076,0.2024547023729288,10 masks
0.19729847638363449,0.1971456001672749,10 masks
0.19323370675112933,0.2026205256606056,10 masks
0.18415544806663964,0.1969897533967216,10 masks
0.1803267930535377,0.19450410795589426,10 masks
0.17461817428363974,0.1920509350703132,10 masks
0.170836901759731,0.18308670855133224,10 masks
0.16387388803089942,0.18976248897853573,10 masks
0.16180745214398842,0.19004013225822405,10 masks
0.15335704848464432,0.18471353706667007,10 masks
0.1495737025645462,0.1847271614569524,10 masks
0.1510484215045298,0.17940025407709026,10 masks
0.1463640305188097,0.16968246286427424,10 masks
0.14596669841911147,0.15578400763604466,10 masks
0.1440258436870959,0.15452217798304785,10 masks
0.1405327164494332,0.1514166730783257,10 masks
0.1312771784101538,0.16588324369597324,10 masks
0.1301025386940393,0.14623780442259032,10 masks
0.11866310135501565,0.15651099738602178,10 masks
0.1161275726795867,0.13849991972085268,10 masks
0.10632710990406898,0.13044143157937232,10 masks
0.1029961198178703,0.1196434547839079,10 masks
0.09764013097604338,0.11489247778929315,10 masks
0.09829363278713744,0.1134665368476108,10 masks
0.09548843456933052,0.12061956921395893,10 masks
0.08194039523002918,0.11204298137422583,10 masks
0.07740479454300901,0.10164946197191456,10 masks
0.07440488495734285,0.0863114853374101,10 masks
0.07604433115502822,0.10674593252050668,10 masks
0.07318722745015224,0.11088950827291524,10 masks
0.07089301349456613,0.1056070983751207,10 masks
0.06893265158326753,0.10389332249553368,10 masks
0.06511537008372566,0.0975659371154394,10 masks
0.06364022627885363,0.1048672238858596,10 masks
0.0582258214732071,0.08867362082778953,10 masks
0.05713652157517031,0.09447311715220216,10 masks
0.05405011433866541,0.0909152460823758,10 masks
0.052929554036170265,0.09377406994590158,10 masks
0.053141968480352464,0.09602210291705182,10 masks
0.04959242547950192,0.09047790107624706,10 masks
0.04638239348888508,0.08189904187931481,10 masks
