acc_train,unf_train,error_train,masks
0.8124458094513372,0.02211919002448985,0.18755419054866285,no mask
0.8117621627799462,0.020428862182383708,0.18823783722005383,no mask
0.8115287224531297,0.019618518032783937,0.18847127754687032,no mask
0.8107116813092722,0.017568494672565268,0.18928831869072782,no mask
0.8099446495379361,0.016467788815003336,0.1900553504620639,no mask
0.8098195870066703,0.015767128036665003,0.19018041299332966,no mask
0.8092943462713335,0.01347539345007738,0.19070565372866655,no mask
0.8087857586441866,0.013061910959229931,0.19121424135581344,no mask
0.8082855293724369,0.012210567940043257,0.19171447062756308,no mask
0.8079770525695269,0.011528333914738344,0.1920229474304731,no mask
0.8074184593929659,0.010636432838775285,0.19258154060703414,no mask
0.8068598637835181,0.008625759358386708,0.19314013621648185,no mask
0.8067848262647589,0.00857795755413586,0.1932151737352411,no mask
0.806651431444737,0.0082992560379613,0.19334856855526295,no mask
0.8066097456720913,0.008167075946365173,0.19339025432790868,no mask
0.806601408517562,0.00810710276915139,0.193398591482438,no mask
0.8064013168088622,0.007567777108989933,0.19359868319113782,no mask
0.8062762567104829,0.007336717207310042,0.19372374328951714,no mask
0.8058010256952229,0.006984524653743979,0.19419897430477706,no mask
0.8056676367836401,0.00660344064671894,0.19433236321635994,no mask
0.8055175680021149,0.00640951589340439,0.19448243199788506,no mask
0.8052007540446755,0.00613591511662209,0.1947992459553245,no mask
0.8048005706272758,0.005983675209301442,0.19519942937272416,no mask
0.8047672206189385,0.005743614606714848,0.19523277938106154,no mask
0.8042669850911951,0.005203350550239704,0.1957330149088049,no mask
0.8041169163096701,0.005103908628307471,0.19588308369032992,no mask
0.8040502187258817,0.004815258640846552,0.19594978127411833,no mask
0.8033498876663311,0.0039729222190393225,0.1966501123336689,no mask
0.8027162639221149,0.003679435901184755,0.19728373607788507,no mask
0.8023744405864193,0.003462884491442671,0.19762555941358073,no mask
0.8020826401778989,0.0031462629463677853,0.19791735982210112,no mask
0.8019742526508018,0.0030792836953179893,0.1980257473491982,no mask
0.8019575783417437,0.002934487662764011,0.19804242165825625,no mask
0.8014740032208497,0.0027990819434050365,0.19852599677915028,no mask
0.8012238885849751,0.002439073282248923,0.19877611141502494,no mask
0.8011321788424887,0.0021769911526647373,0.19886782115751134,no mask
0.7996481653362983,0.0020456356188646016,0.20035183466370166,no mask
0.7972303439504432,0.0015022144931768748,0.20276965604955677,no mask
0.7952544383270325,0.0013079305127413124,0.20474556167296754,no mask
0.7951627296272117,0.0010792502495489595,0.20483727037278832,no mask
0.7951127046147055,0.0009991251027939429,0.2048872953852945,no mask
0.7925698717882015,0.0005511446351508589,0.20743012821179851,no mask
0.7921863466923201,0.00044985397189118917,0.20781365330767987,no mask
0.7906856588770715,0.00023694147886327911,0.20931434112292846,no mask
0.7867254517388893,0.00013205549818081814,0.2132745482611107,no mask
0.7786967173611401,0.0,0.2213032826388599,no mask
0.8124458094513372,0.02211919002448985,0.18755419054866285,10 masks
0.811545396762188,0.02147772669019969,0.18845460323781205,10 masks
0.8112119105810217,0.020254987701077733,0.1887880894189783,10 masks
0.8107533670819179,0.019319805847173167,0.18924663291808208,10 masks
0.8102281127919275,0.017308677382599058,0.18977188720807248,10 masks
0.8095277918114782,0.014809428852650812,0.19047220818852184,10 masks
0.8077269480127534,0.013009701994573065,0.19227305198724665,10 masks
0.8072100333101785,0.012042967239099766,0.1927899666898215,10 masks
0.8064179938983622,0.01120342594731424,0.19358200610163778,10 masks
0.8060761775137711,0.009220654341459376,0.19392382248622886,10 masks
0.8047839123057576,0.008768691098210473,0.19521608769424237,10 masks
0.8030331063790821,0.007322132401836713,0.1969668936209179,10 masks
0.8021493679989911,0.006259544301327902,0.19785063200100894,10 masks
0.801048863601142,0.0061867389169878145,0.19895113639885798,10 masks
0.7972720637835001,0.006125712679373704,0.20272793621649987,10 masks
0.7965133827213465,0.005847612377227721,0.20348661727865347,10 masks
0.7953295039977643,0.005742115490408762,0.20467049600223575,10 masks
0.7945374743174941,0.005182906980482277,0.2054625256825059,10 masks
0.7935703643921117,0.004587322238746039,0.2064296356078883,10 masks
0.7933369240652952,0.004465006276475675,0.2066630759347048,10 masks
0.7932535525200037,0.003662547063395905,0.20674644747999626,10 masks
0.7900102982695928,0.0033061298746264053,0.2099897017304072,10 masks
0.7879593579078644,0.003282716445109293,0.21204064209213558,10 masks
0.7862168926112699,0.002771357682687484,0.21378310738873008,10 masks
0.7861335175904264,0.002564092899308636,0.21386648240957362,10 masks
0.7856499574144069,0.0024734447846619483,0.2143500425855931,10 masks
0.7846494971331317,0.002334507640661695,0.2153505028668683,10 masks
0.7830153939921035,0.002095248385941177,0.21698460600789649,10 masks
0.7821983528482458,0.0015569892848444939,0.2178016471517542,10 masks
0.7801807614521893,0.0007519570055031867,0.2198192385478107,10 masks
0.7793303675195525,0.0002915154873700976,0.22066963248044746,10 masks
0.7786967173611401,0.0,0.2213032826388599,10 masks
0.8124458094513372,0.02211919002448985,0.18755419054866285,30 masks
0.8120122774158209,0.02152613559188437,0.18798772258417906,30 masks
0.8115537339167173,0.02036870222818377,0.18844626608328274,30 masks
0.8112702706627258,0.02028663753171094,0.18872972933727417,30 masks
0.8109451216360887,0.019762345206710327,0.18905487836391133,30 masks
0.8101197297830485,0.019165490571092687,0.18988027021695153,30 masks
0.8092193170938993,0.018008751639036497,0.19078068290610073,30 masks
0.8088441361036514,0.0157245311916665,0.19115586389634864,30 masks
0.808427266212761,0.015413370856083932,0.19157273378723905,30 masks
0.8080020713317737,0.013859939694768642,0.1919979286682263,30 masks
0.8076769212624709,0.013659387009211548,0.19232307873752907,30 masks
0.8073851184210639,0.012111676003341171,0.19261488157893614,30 masks
0.8055926301972945,0.010445802220627768,0.19440736980270545,30 masks
0.803133161964978,0.008188338733039872,0.19686683803502203,30 masks
0.8026412698477575,0.007951887944832902,0.19735873015224248,30 masks
0.8016407876705038,0.006523215359254023,0.19835921232949616,30 masks
0.8006236548179462,0.005274952265189708,0.19937634518205383,30 masks
0.7963465996619136,0.0036406658440736994,0.20365340033808643,30 masks
0.7859417651215871,0.0027967024690496107,0.2140582348784129,30 masks
0.7855165702405997,0.0023066471702231995,0.21448342975940027,30 masks
0.7845244380774182,0.002021990026900781,0.21547556192258177,30 masks
0.7818898736124492,0.0014916915999069428,0.21811012638755078,30 masks
0.7818731986082804,0.0013700380807363682,0.21812680139171958,30 masks
0.7802641277841528,0.0005070081947487497,0.21973587221584723,30 masks
0.7796554901319934,0.0004188370286545338,0.22034450986800658,30 masks
0.7786967173611401,0.0,0.2213032826388599,30 masks
