unf_train,unf_test,masks
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.02211919002448985,0.023474458487883168,no mask
0.020428862182383708,0.026926396950279586,no mask
0.019618518032783937,0.023622299986215144,no mask
0.017568494672565268,0.02345487176030625,no mask
0.016467788815003336,0.02798866827970188,no mask
0.015767128036665003,0.03137515661989392,no mask
0.013847369230717345,0.03659065967909971,no mask
0.013847369230717345,0.03659065967909971,no mask
0.01347539345007738,0.03625666804341199,no mask
0.013061910959229931,0.033153101513919515,no mask
0.012210567940043257,0.026634278494632502,no mask
0.011528333914738344,0.02357613972522257,no mask
0.010636432838775285,0.018909941846575545,no mask
0.008625759358386708,0.01381683575303615,no mask
0.008625759358386708,0.01381683575303615,no mask
0.008625759358386708,0.01381683575303615,no mask
0.00857795755413586,0.014035457152213115,no mask
0.0082992560379613,0.012665726851029286,no mask
0.008167075946365173,0.012008546196413705,no mask
0.008167075946365173,0.012008546196413705,no mask
0.00810710276915139,0.013350828075608329,no mask
0.007567777108989933,0.011301059092957522,no mask
0.007567777108989933,0.011301059092957522,no mask
0.007336717207310042,0.011519102824249072,no mask
0.007336717207310042,0.011519102824249072,no mask
0.006984524653743979,0.01359880713479572,no mask
0.006762038204470726,0.015493362587088144,no mask
0.00660344064671894,0.014301661626868668,no mask
0.00660344064671894,0.014301661626868668,no mask
0.00640951589340439,0.015357305787286491,no mask
0.00640951589340439,0.015357305787286491,no mask
0.00613591511662209,0.01290187591396554,no mask
0.005983675209301442,0.010818628259449587,no mask
0.005743614606714848,0.0098736102360488,no mask
0.005381871328154484,0.011568635211674071,no mask
0.005203350550239704,0.011674383717325845,no mask
0.005103908628307471,0.00960960909314346,no mask
0.004815258640846552,0.010561200774816298,no mask
0.004355731775892656,0.01056826941300568,no mask
0.004355731775892656,0.01056826941300568,no mask
0.0039729222190393225,0.01170121518376432,no mask
0.0039729222190393225,0.01170121518376432,no mask
0.003679435901184755,0.009901547141087621,no mask
0.003462884491442671,0.010619440403491349,no mask
0.0031462629463677853,0.010402834419751046,no mask
0.0030792836953179893,0.010514288466390279,no mask
0.002934487662764011,0.012408661204867426,no mask
0.0027990819434050365,0.011101219503907205,no mask
0.002439073282248923,0.010603090259116424,no mask
0.002439073282248923,0.010603090259116424,no mask
0.0021769911526647373,0.009854564798679914,no mask
0.0020456356188646016,0.013573818393041349,no mask
0.0015022144931768748,0.012195449358660104,no mask
0.0015022144931768748,0.012195449358660104,no mask
0.0013079305127413124,0.009831057761737429,no mask
0.0010792502495489595,0.010142260706888062,no mask
0.0009991251027939429,0.010549496646531398,no mask
0.0009991251027939429,0.010549496646531398,no mask
0.0005511446351508589,0.012741313241936014,no mask
0.00044985397189118917,0.012740721097731441,no mask
0.00044985397189118917,0.012740721097731441,no mask
0.00023694147886327911,0.00836304912857545,no mask
0.00013205549818081814,0.006058074427797726,no mask
0.0,0.0,no mask
0.02211919002448985,0.023474458487883168,10 masks
0.02211919002448985,0.023474458487883168,10 masks
0.02211919002448985,0.023474458487883168,10 masks
0.02211919002448985,0.023474458487883168,10 masks
