Training error,Training violation,Test error,Test violation
0.07397671298089258,2.4702165347781978e-18,0.10747714166782345,0.0032573647443918767
,,,
0.07397671298089258,2.4702165347781978e-18,0.10747714166782345,0.0032573647443918767
