Training error,Training violation,Test error,Test violation
0.07263867674156618,3.4211790131182817e-18,0.09781917284469904,0.009510189541437845
,,,
0.07263867674156618,3.4211790131182817e-18,0.09781917284469904,0.009510189541437845
