Training error,Training violation,Test error,Test violation
0.11627673496743277,1.696773110762269e-17,0.11605380938967397,0.0004983755109634118
,,,
0.11627673496743277,1.696773110762269e-17,0.11605380938967397,0.0004983755109634118
