Training error,Training violation,Test error,Test violation
0.12881667688534643,-0.0035568180505052005,0.1637491554572815,-0.009621626167195668
,,,
0.12881667688534643,-0.0035568180505052005,0.1637491554572815,-0.009621626167195668
