Training error,Training violation,Test error,Test violation
0.18003242458229085,-1.3395092926417778e-17,0.19533499737256962,0.03608978358505257
,,,
0.18003242458229085,-1.3395092926417778e-17,0.19533499737256962,0.03608978358505257
