Fold#,Training accuracy,Training Unfairness,Training objective function,Test accuracy,Test unfairness,#Nodes explored for best solution,Cache size for best solution,RL length,RL
0,0.8033183258295814,0.0019065814713865106,0.1996816741704186,0.8079359786595531,0.006129987666345087,52770,34230,3,"RULELIST:
 if [PAY_0_Pay_duly__AND__PAY_2_Pay_duly]: [default_payment_next_month] = False
else if [PAY_5_Pay_delay>=1]: [default_payment_next_month] = True
else if [PAY_AMT1_middle]: [default_payment_next_month] = True
else [default_payment_next_month] = False"
1,0.8054941848347159,0.002731828936013418,0.1985058151652841,0.8037352009338002,0.0013637441694995672,3046593,943474,4,"RULELIST:
 if [PAY_0_Pay_duly__AND__PAY_2_Pay_duly]: [default_payment_next_month] = False
else if [not_PAY_6_Pay_duly]: [default_payment_next_month] = True
else if [PAY_4_Pay_duly__AND__PAY_5_Pay_duly]: [default_payment_next_month] = False
else if [MARRIAGE_Single]: [default_payment_next_month] = False
else [default_payment_next_month] = True"
2,0.8038684397015299,0.002314491247770299,0.19913156029847012,0.8057362014340503,0.004442616474624718,57950,38963,3,"RULELIST:
 if [PAY_0_Pay_duly__AND__PAY_2_Pay_duly]: [default_payment_next_month] = False
else if [PAY_5_Pay_delay>=1]: [default_payment_next_month] = True
else if [PAY_AMT1_middle]: [default_payment_next_month] = True
else [default_payment_next_month] = False"
3,0.806911501104673,0.0024767142063341074,0.19708849889532698,0.8030682007670502,0.01340130771112552,4789808,1419715,4,"RULELIST:
 if [PAY_0_Pay_duly]: [default_payment_next_month] = False
else if [PAY_6_Pay_delay>=1]: [default_payment_next_month] = True
else if [MARRIAGE_Single]: [default_payment_next_month] = False
else if [PAY_4_Pay_duly__AND__PAY_3_Pay_duly]: [default_payment_next_month] = False
else [default_payment_next_month] = True"
4,0.8043269832006337,0.0027996415902491537,0.19867301679936633,0.8025679506419877,0.002610019080341204,62390,42782,3,"RULELIST:
 if [PAY_0_Pay_duly__AND__PAY_2_Pay_duly]: [default_payment_next_month] = False
else if [PAY_6_Pay_delay>=1]: [default_payment_next_month] = True
else if [PAY_AMT1_middle]: [default_payment_next_month] = True
else [default_payment_next_month] = False"
Average,0.8047838869342268,0.0024458514903506977,0.19861611306577323,0.8046087064872884,0.005589535020387219,,,,
