Fold#,Training accuracy,Training Unfairness,Training objective function,Test accuracy,Test unfairness,#Nodes explored for best solution,Cache size for best solution,RL length,RL
0,0.8977838494231937,0.0069296049290027955,0.10521615057680633,0.9005464480874317,0.009959240089619785,74036,40443,3,"RULELIST:
 if [poutcome_failure]: [subscribed] = False
else if [duration_high]: [subscribed] = True
else if [duration_very_high]: [subscribed] = True
else [subscribed] = False"
1,0.8985428051001821,0.007623850276818464,0.10545719489981786,0.896782027929569,0.0021165125550522868,3687023,1126415,4,"RULELIST:
 if [poutcome_failure]: [subscribed] = False
else if [duration_high]: [subscribed] = True
else if [education_basic.9y]: [subscribed] = False
else if [duration_very_high]: [subscribed] = True
else [subscribed] = False"
2,0.8997571341833637,0.008534737781169716,0.10424286581663633,0.9044323011536126,0.01479696652872979,1372137,311118,4,"RULELIST:
 if [duration_very_low]: [subscribed] = False
else if [pdays_very_low__AND__poutcome_failure]: [subscribed] = False
else if [duration_low]: [subscribed] = False
else if [nr_employed_low]: [subscribed] = False
else [subscribed] = True"
3,0.9010625379477839,0.00882405843648485,0.1029374620522161,0.8926533090467517,0.007568809447226945,1981639,448806,4,"RULELIST:
 if [duration_low]: [subscribed] = False
else if [not_euribor3m_very_low]: [subscribed] = False
else if [duration_very_low]: [subscribed] = False
else if [poutcome_failure]: [subscribed] = False
else [subscribed] = True"
4,0.8987856709168185,0.008067518311201123,0.10421432908318151,0.8979963570127505,0.009784136089037616,824563,253503,3,"RULELIST:
 if [duration_low]: [subscribed] = False
else if [cons_conf_idx_very_high]: [subscribed] = False
else if [poutcome_failure]: [subscribed] = False
else [subscribed] = True"
Average,0.8991863995142684,0.00799595394693539,0.10441360048573163,0.8984820886460231,0.008845132941933283,,,,
