Fold#,Training accuracy,Training Unfairness(3),Training objective function,Training Sample-Robustness,Test accuracy,Test unfairness,#Nodes explored for best solution,Cache size for best solution,Average length,RL
0,0.892046144505161,0.0023632730641483736,0.11095385549483905,0.04099034312718307,0.8948391013964785,0.002123230919568844,1477780,451854,3,"RULELIST:
 if [cons_conf_idx_very_high]: (subscribe:yes) = False
else if [not_duration_high]: (subscribe:yes) = False
else if [poutcome_failure]: (subscribe:yes) = False
else (subscribe:yes) = True"
1,0.8880388585306618,0.0,0.11196114146933822,1.0,0.8845173041894353,0.0,0,0,0,"RULELIST:
(subscribe:yes) = False"
2,0.8900121432908318,0.0004679240751470368,0.11298785670916822,0.10365498578426335,0.8950819672131147,0.00014794218376709353,1608090,524439,3,"RULELIST:
 if [marital_single]: (subscribe:yes) = False
else if [not_duration_very_high]: (subscribe:yes) = False
else if [poutcome_failure]: (subscribe:yes) = False
else (subscribe:yes) = True"
3,0.8885245901639345,0.0,0.11147540983606552,1.0,0.8825743776563448,0.0,0,0,0,"RULELIST:
(subscribe:yes) = False"
4,0.89210686095932,0.0015793574502690128,0.11089313904067999,0.06267747784734339,0.893624772313297,0.004806140085415917,1683288,495650,3,"RULELIST:
 if [not_duration_high]: (subscribe:yes) = False
else if [euribor3m_low]: (subscribe:yes) = False
else if [poutcome_failure]: (subscribe:yes) = False
else (subscribe:yes) = True"
Average,0.8901457194899818,0.0008821109179128846,0.1116542805100182,0.44146456135175793,0.8901275045537341,0.0014154626377503709,294388.6,1.8,
