Fold#,Training accuracy,Training Unfairness(1),Training objective function,Training Sample-Robustness,Test accuracy,Test unfairness,#Nodes explored for best solution,Cache size for best solution,Average length,RL
0,0.5424371740161213,0.0038788362552162337,0.46056282598387865,0.015410146989094358,0.5251184834123223,0.010177404295051318,1685108,797545,3,"RULELIST:
 if [age_23-25__AND__priors_0]: (recidivism:yes) = False
else if [priors_0__AND__gender_Female]: (recidivism:yes) = False
else if [age_26-45__AND__juvenile-felonies_=0]: (recidivism:yes) = False
else (recidivism:yes) = True"
1,0.5310573731626363,0.005304824231323408,0.47094262683736365,0.2655286865813182,0.5497630331753555,0.004247084284310901,18634,12974,2,"RULELIST:
 if [not_priors_1]: (recidivism:yes) = False
else if [age_18-20]: (recidivism:yes) = True
else (recidivism:yes) = False"
2,0.5443338074917022,0.004573802029998186,0.45866619250829777,0.013987671882408724,0.5327014218009478,0.04335195861925867,1947475,867510,3,"RULELIST:
 if [age_23-25__AND__priors_0]: (recidivism:yes) = False
else if [juvenile-misdemeanors_=0__AND__age_26-45]: (recidivism:yes) = False
else if [priors_1]: (recidivism:yes) = False
else (recidivism:yes) = True"
3,0.5387532590661294,0.00854084343598297,0.46324674093387064,0.06612941455321167,0.5398481973434535,0.011552393820758892,21647,14176,2,"RULELIST:
 if [age_26-45]: (recidivism:yes) = False
else if [priors_>3__AND__juvenile-crimes_>0]: (recidivism:yes) = True
else (recidivism:yes) = False"
4,0.5494192936714861,0.012122912079435649,0.4535807063285139,0.07916567907086987,0.5056925996204934,0.01785843367764272,2043683,878417,3,"RULELIST:
 if [priors_1__AND__juvenile-felonies_=0]: (recidivism:yes) = False
else if [gender_Male__AND__charge_degree_Misdemeanor]: (recidivism:yes) = False
else if [juvenile-misdemeanors_>0__AND__juvenile-crimes_>0]: (recidivism:yes) = True
else (recidivism:yes) = False"
Average,0.5412001814816151,0.006884243606391288,0.4613998185183849,0.08804431981538055,0.5306247470705145,0.0174374549394045,514124.4,2.6,
