Fold#,Training accuracy,Training Unfairness(1),Training objective function,Training Sample-Robustness,Test accuracy,Test unfairness,#Nodes explored for best solution,Cache size for best solution,Average length,RL
0,0.7816680794604356,0.006951980201884561,0.2213319205395644,0.004643791692772638,0.784935141509434,0.02084651238276916,301633,154226,3,"RULELIST:
 if [age_35.5_to_61.5__AND__occupation_professional]: (income > 50K) = True
else if [workclass_private__AND__hoursPerWeek_40.5_to_inf]: (income > 50K) = False
else if [capitalGain_7073.5_to_inf]: (income > 50K) = True
else (income > 50K) = False"
1,0.770648288062507,0.00161706148112227,0.23235171193749304,0.007481664393911473,0.7735849056603774,0.010981316127378613,182880,99766,3,"RULELIST:
 if [capitalLoss_1881.5_to_1978.5]: (income > 50K) = True
else if [age_35.5_to_61.5__AND__workclass_selfEmployed]: (income > 50K) = False
else if [age_35.5_to_61.5__AND__occupation_professional]: (income > 50K) = True
else (income > 50K) = False"
2,0.7702881993071423,0.0015451917758844136,0.23271180069285768,0.006302056460529225,0.7739938080495357,0.0023751450823394846,181392,100718,3,"RULELIST:
 if [capitalLoss_1881.5_to_1978.5]: (income > 50K) = True
else if [capitalGain_-inf_to_5095.5__AND__hoursPerWeek_40.5_to_inf]: (income > 50K) = False
else if [age_35.5_to_61.5__AND__occupation_professional]: (income > 50K) = True
else (income > 50K) = False"
3,0.7771799218692416,0.004628425690659882,0.22582007813075844,0.0054175573081742465,0.7760577915376677,0.001942112479911745,277588,142936,3,"RULELIST:
 if [age_35.5_to_61.5__AND__occupation_professional]: (income > 50K) = True
else if [hoursPerWeek_40.5_to_inf]: (income > 50K) = False
else if [capitalGain_-inf_to_5095.5]: (income > 50K) = False
else (income > 50K) = True"
4,0.7697722414682686,0.0065700366360945,0.2332277585317314,0.013894007518242796,0.7616099071207431,0.008371474388834597,1199807,528530,3,"RULELIST:
 if [occupation_sales__AND__capitalLoss_-inf_to_1534.0]: (income > 50K) = False
else if [hoursPerWeek_40.5_to_inf]: (income > 50K) = False
else if [capitalGain_7073.5_to_inf]: (income > 50K) = True
else (income > 50K) = False"
Average,0.773911346033519,0.004262539157129125,0.229088653966481,0.0075478154747260755,0.7740363107755515,0.00890331209224672,205235.2,3.0,
