Fold#,Training accuracy,Training Unfairness(5),Training objective function,Training Sample-Robustness,Test accuracy,Test unfairness,#Nodes explored for best solution,Cache size for best solution,Average length,RL
0,0.5279753437648175,0.006642316017316019,0.47402465623518253,0.23952095808383234,0.5469194312796208,0.003154574132492094,22679,14610,2,"RULELIST:
 if [gender_Male__AND__juvenile-felonies_=0]: (recidivism:yes) = False
else if [gender_Male__AND__age_18-20]: (recidivism:yes) = True
else (recidivism:yes) = False"
1,0.5289236605026079,0.007455859379390195,0.47307633949739214,0.2031952071892162,0.5497630331753555,0.015479876160990669,17338,12429,2,"RULELIST:
 if [not_priors_2-3]: (recidivism:yes) = False
else if [age_18-20]: (recidivism:yes) = True
else (recidivism:yes) = False"
2,0.5329540066382171,0.005952990474524911,0.4690459933617829,0.26814516129032256,0.5298578199052133,0.009090909090909038,21866,14262,2,"RULELIST:
 if [not_priors_2-3]: (recidivism:yes) = False
else if [juvenile-felonies_=0__AND__age_18-20]: (recidivism:yes) = True
else (recidivism:yes) = False"
3,0.5314055463379947,0.005405777135422896,0.47059445366200525,0.22852837769964843,0.5360531309297912,0.011661807580174877,19297,13411,2,"RULELIST:
 if [age_26-45__AND__juvenile-crimes_=0]: (recidivism:yes) = False
else if [age_26-45__AND__juvenile-felonies_>0]: (recidivism:yes) = True
else (recidivism:yes) = False"
4,0.5408864659872008,0.00599965805057745,0.4611135340127992,0.26461538461538464,0.4981024667931689,0.008962410686548683,19061,13071,2,"RULELIST:
 if [gender_Male__AND__juvenile-felonies_=0]: (recidivism:yes) = False
else if [juvenile-misdemeanors_>0__AND__juvenile-crimes_>0]: (recidivism:yes) = True
else (recidivism:yes) = False"
Average,0.5324290046461676,0.006291320211446294,0.4695709953538324,0.24080101777568083,0.5321391764166299,0.009669915530223071,13556.6,2.0,
