Fold#,Training accuracy,Training Unfairness(3),Training objective function,Training Sample-Robustness,Test accuracy,Test unfairness,#Nodes explored for best solution,Cache size for best solution,Average length,RL
0,0.8997874924104432,0.01125223504747188,0.1032125075895568,0.003218957605643449,0.9038251366120219,0.013839940253476854,26584,10637,3,"RULELIST:
 if [duration_low]: (subscribe:yes) = False
else if [poutcome_failure]: (subscribe:yes) = False
else if [nr_employed_very_low]: (subscribe:yes) = True
else (subscribe:yes) = False"
1,0.9009107468123861,0.01190446858835235,0.10308925318761386,0.002666484342950909,0.9016393442622951,0.004042849754511447,1361726,290767,4,"RULELIST:
 if [duration_low]: (subscribe:yes) = False
else if [not_nr_employed_very_low]: (subscribe:yes) = False
else if [poutcome_failure]: (subscribe:yes) = False
else if [not_duration_very_low]: (subscribe:yes) = True
else (subscribe:yes) = False"
2,0.9001821493624772,0.009214955450824007,0.1038178506375228,0.025793854691193094,0.9045537340619307,0.014955595970354157,1302917,288233,4,"RULELIST:
 if [duration_very_low]: (subscribe:yes) = False
else if [pdays_very_low__AND__poutcome_failure]: (subscribe:yes) = False
else if [duration_low]: (subscribe:yes) = False
else if [nr_employed_very_low]: (subscribe:yes) = True
else (subscribe:yes) = False"
3,0.9028233151183971,0.01065243504704463,0.10117668488160292,0.013803471368047014,0.8939890710382513,0.009151924520210145,1323720,291148,4,"RULELIST:
 if [poutcome_failure]: (subscribe:yes) = False
else if [not_nr_employed_very_low]: (subscribe:yes) = False
else if [duration_low]: (subscribe:yes) = False
else if [not_duration_very_low]: (subscribe:yes) = True
else (subscribe:yes) = False"
4,0.900333940497875,0.010329181547991423,0.10266605950212504,0.004002873858154572,0.8986035215543412,0.013147820925213397,680493,202258,3,"RULELIST:
 if [duration_low]: (subscribe:yes) = False
else if [nr_employed_low]: (subscribe:yes) = False
else if [poutcome_success]: (subscribe:yes) = True
else (subscribe:yes) = False"
Average,0.9008075288403157,0.01067065513633686,0.10279247115968429,0.009897128373197808,0.900522161505768,0.0110276262847532,216608.6,3.6,
