Fold#,Training accuracy,Training Unfairness(3),Training objective function,Training Sample-Robustness,Test accuracy,Test unfairness,#Nodes explored for best solution,Cache size for best solution,Average length,RL
0,0.7953143238285809,0.002304711666687387,0.2076856761714191,0.005199120973361205,0.7917639213071024,0.01131422883189466,722415,381869,3,"RULELIST:
 if [PAY_0_Pay_duly]: (default_payment:yes) = False
else if [not_MARRIAGE_Single]: (default_payment:yes) = True
else if [PAY_6_Pay_duly__AND__PAY_3_Pay_duly]: (default_payment:yes) = False
else (default_payment:yes) = True"
1,0.8022843803409896,0.002251129631245692,0.20171561965901041,0.004930596494989013,0.80040020010005,0.0015640746764585545,5852753,2401168,4,"RULELIST:
 if [PAY_0_Pay_duly__AND__PAY_2_Pay_duly]: (default_payment:yes) = False
else if [PAY_5_Pay_delay>=1]: (default_payment:yes) = True
else if [not_AGE_very_low]: (default_payment:yes) = False
else if [BILL_AMT6_very_low]: (default_payment:yes) = False
else (default_payment:yes) = True"
2,0.7871524448705657,0.0013208330324159818,0.21584755512943432,0.024587529462181273,0.7885609471402368,0.0002578227414183152,721208,391907,3,"RULELIST:
 if [not_PAY_AMT4_very_low]: (default_payment:yes) = False
else if [PAY_6_Pay_duly]: (default_payment:yes) = False
else if [PAY_2_Pay_delay>=1]: (default_payment:yes) = True
else (default_payment:yes) = False"
3,0.8019925799324691,0.002209293879350961,0.20100742006753092,0.004968479538412223,0.800066700016675,0.008866119926562971,845069,389191,3,"RULELIST:
 if [PAY_0_Pay_duly__AND__PAY_2_Pay_duly]: (default_payment:yes) = False
else if [AGE_very_low]: (default_payment:yes) = True
else if [PAY_6_Pay_duly__AND__PAY_5_Pay_duly]: (default_payment:yes) = False
else (default_payment:yes) = True"
4,0.7914877652257285,0.0023524985781721436,0.2115122347742715,0.005134238956038079,0.7848924462231116,0.008197624365897965,931176,462248,3,"RULELIST:
 if [PAY_0_Pay_duly__AND__PAY_2_Pay_duly]: (default_payment:yes) = False
else if [not_MARRIAGE_Single]: (default_payment:yes) = True
else if [PAY_4_Pay_duly]: (default_payment:yes) = False
else (default_payment:yes) = True"
Average,0.7956462988396668,0.002087693357574433,0.20755370116033323,0.008963993084996359,0.7931368429574351,0.006039974108446493,805276.6,3.2,
