Fold#,Training accuracy,Training Unfairness(1),Training objective function,Training Sample-Robustness,Test accuracy,Test unfairness,#Nodes explored for best solution,Cache size for best solution,Average length,RL
0,0.8904068002428658,0.0068104611283585,0.11259319975713422,0.03479052823315119,0.8939890710382513,0.0024218934410924348,1616722,487518,3,"RULELIST:
 if [marital_single]: (subscribe:yes) = False
else if [not_cons_price_idx_high]: (subscribe:yes) = False
else if [poutcome_failure]: (subscribe:yes) = False
else (subscribe:yes) = True"
1,0.8916514875531268,0.005385918670518563,0.11134851244687316,0.04933211900425015,0.8890103217972071,0.008152753710465076,1051160,381660,3,"RULELIST:
 if [not_cons_price_idx_high]: (subscribe:yes) = False
else if [marital_single]: (subscribe:yes) = False
else if [poutcome_failure]: (subscribe:yes) = False
else (subscribe:yes) = True"
2,0.8862477231329691,0.0,0.11375227686703093,1.0,0.8916818457802065,0.0,0,0,0,"RULELIST:
(subscribe:yes) = False"
3,0.892501517911354,0.008212965064968849,0.11049848208864599,0.023345476624165147,0.8860959319975713,0.013911317588152786,1059958,369032,3,"RULELIST:
 if [not_duration_very_high]: (subscribe:yes) = False
else if [campaign_low]: (subscribe:yes) = False
else if [poutcome_failure]: (subscribe:yes) = False
else (subscribe:yes) = True"
4,0.8912568306010928,0.0058444694892838085,0.11174316939890716,0.04687310261080753,0.8905889496053431,0.006303348262886915,408076,175281,3,"RULELIST:
 if [marital_single]: (subscribe:yes) = False
else if [not_cons_price_idx_high]: (subscribe:yes) = False
else if [poutcome_failure]: (subscribe:yes) = False
else (subscribe:yes) = True"
Average,0.8904128718882817,0.0052507628706259446,0.11198712811171829,0.2308682452944748,0.8902732240437159,0.006157862600519442,282698.2,2.4,
