Fold#,Training accuracy,Training Unfairness(1),Training objective function,Training Sample-Robustness,Test accuracy,Test unfairness,#Nodes explored for best solution,Cache size for best solution,Average length,RL
0,0.561877667140825,0.0006226046331457291,0.441122332859175,0.0030820293978188716,0.5355450236966824,0.013893557422969188,657964,366694,3,"RULELIST:
 if [juvenile-felonies_=0__AND__juvenile-crimes_>0]: (recidivism:yes) = True
else if [charge_degree_Misdemeanor__AND__gender_Female]: (recidivism:yes) = False
else if [priors_2-3__AND__juvenile-felonies_=0]: (recidivism:yes) = True
else (recidivism:yes) = False"
1,0.566145092460882,0.0009772974439749837,0.43685490753911804,0.0030820293978188716,0.5800947867298578,0.03992997850606039,574397,330038,3,"RULELIST:
 if [not_juvenile-crimes_=0]: (recidivism:yes) = True
else if [age_26-45__AND__charge_degree_Misdemeanor]: (recidivism:yes) = False
else if [priors_2-3__AND__juvenile-felonies_=0]: (recidivism:yes) = True
else (recidivism:yes) = False"
2,0.5604551920341394,0.0003769539485573292,0.4425448079658606,0.002370791844476055,0.5497630331753555,0.04231818114449171,1805200,813471,3,"RULELIST:
 if [age_26-45__AND__charge_degree_Misdemeanor]: (recidivism:yes) = False
else if [priors_2-3__AND__juvenile-misdemeanors_=0]: (recidivism:yes) = True
else if [juvenile-felonies_=0__AND__juvenile-crimes_>0]: (recidivism:yes) = True
else (recidivism:yes) = False"
3,0.5525005925574781,0.0009358710293695116,0.4504994074425219,0.0033183218772220905,0.5740037950664136,0.037875375808879286,1936816,852641,3,"RULELIST:
 if [priors_2-3]: (recidivism:yes) = True
else if [gender_Male__AND__priors_1]: (recidivism:yes) = False
else if [juvenile-crimes_=0]: (recidivism:yes) = False
else (recidivism:yes) = True"
4,0.5695662479260488,0.0018648116722531638,0.4334337520739512,0.0016591609386110452,0.5436432637571158,0.02290323194277996,681469,381209,3,"RULELIST:
 if [juvenile-felonies_=0__AND__juvenile-crimes_>0]: (recidivism:yes) = True
else if [juvenile-misdemeanors_=0__AND__age_26-45]: (recidivism:yes) = False
else if [priors_2-3__AND__juvenile-felonies_=0]: (recidivism:yes) = True
else (recidivism:yes) = False"
Average,0.5621089584238745,0.0009555077454601435,0.44089104157612535,0.0027024666911893867,0.556609980485085,0.03138406496503611,548810.6,3.0,
